start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,associated_pci
"(32.8978266360687, -96.4672102558206, 2)","(32.899421, -96.4616163, 2)",48397040503,0.552474699964898,48397040503,1731.62,186
"(32.899421, -96.4616163, 2)","(32.9010777, -96.4576021, 2)",48397040503,0.4180958522871846,48397040503,1731.62,43
"(32.9010777, -96.4576021, 2)","(32.9033531914611, -96.45492773605314, 2)",48397040503,0.35536797085396726,48397040503,1731.62,42
"(32.9033531914611, -96.45492773605314, 2)","(32.90774275532923, -96.45125006333492, 2)",48397040503,0.5962593147014577,48397040503,1731.62,480
"(32.90774275532923, -96.45125006333492, 2)","(32.9131887, -96.4446773, 2)",48397040503,0.8739477259423254,48397040305,,98
"(32.9131887, -96.4446773, 2)","(32.91553638969121, -96.4347318152019, 2)",48397040305,0.966153853699738,48397040305,871.62,369
"(32.91553638969121, -96.4347318152019, 2)","(32.9155803, -96.4345528, 2)",48397040305,0.01743919556400944,48397040305,871.62,202
"(32.9155803, -96.4345528, 2)","(32.9165041, -96.4305306, 2)",48397040305,0.3899428529920924,48397040305,871.62,336
"(32.9165041, -96.4305306, 2)","(32.9183731, -96.4232382, 2)",48397040305,0.7130180670985568,48397040305,871.62,87
"(32.9183731, -96.4232382, 2)","(32.9221872, -96.407775, 2)",48397040305,1.5073818064913376,48397040408,,221
"(32.9221872, -96.407775, 2)","(32.93006802836607, -96.38561224091998, 2)",48397040408,2.2563434930912423,48397040408,872.23,94
"(32.93006802836607, -96.38561224091998, 2)","(32.9301384, -96.3854521, 2)",48397040408,0.016888876973120456,48397040408,872.23,145
"(32.9301384, -96.3854521, 2)","(32.9363657, -96.3773793, 2)",48397040408,1.024992184031222,48397040409,,302
"(32.9363657, -96.3773793, 2)","(32.9384874, -96.3747831, 2)",48397040409,0.33810792129295875,48397040409,712.99,450
"(32.9384874, -96.3747831, 2)","(32.94074, -96.3721466, 2)",48397040409,0.35099999486399247,48397040409,712.99,302
"(32.94074, -96.3721466, 2)","(32.94175836173664, -96.37091120186068, 2)",48397040409,0.1615618156981237,48397040409,712.99,161
"(32.94175836173664, -96.37091120186068, 2)","(32.9429026, -96.3695231, 2)",48397040409,0.18153085487159454,48397040409,712.99,499
"(32.9429026, -96.3695231, 2)","(32.9429026, -96.3695231, 2)",48397040409,0.0,48397040409,712.99,262
"(32.9429026, -96.3695231, 2)","(32.944776831928, -96.36735883983891, 2)",48397040409,0.290112162841615,48397040409,712.99,161
"(32.944776831928, -96.36735883983891, 2)","(32.957715, -96.3513202, 2)",48397040409,2.0775884558739532,48397040410,,499
"(32.957715, -96.3513202, 2)","(32.9651162, -96.3387622, 2)",48397040410,1.4326365096181033,48397040410,3735.35,149
"(32.9651162, -96.3387622, 2)","(32.9789815, -96.3069476, 2)",48397040410,3.358350870478002,48397040411,,262
"(32.9789815, -96.3069476, 2)","(32.98001555342206, -96.29531712053232, 2)",48397040411,1.1531260452837282,48231961401,,419
"(32.98001555342206, -96.29531712053232, 2)","(32.9809403, -96.2798636, 2)",48231961401,1.875855525521633,48231961401,267.92,268
"(32.9809403, -96.2798636, 2)","(32.9916651, -96.2517585, 2)",48231961401,2.919029629412388,48231961401,267.92,362
"(32.9916651, -96.2517585, 2)","(32.9938573, -96.2483851, 2)",48231961401,0.3981351521825856,48231961401,267.92,492
"(32.9938573, -96.2483851, 2)","(33.0078484, -96.2242214, 2)",48231961401,2.740354689915825,48231961401,267.92,231
"(33.0078484, -96.2242214, 2)","(33.0098139, -96.2206989, 2)",48231961401,0.3947916738688251,48231961401,267.92,320
"(33.0098139, -96.2206989, 2)","(33.0098139, -96.2206989, 2)",48231961401,0.0,48231961401,267.92,36
"(33.0098139, -96.2206989, 2)","(33.01173717028814, -96.2173341212565, 2)",48231961401,0.3799357776135738,48231961401,267.92,320
"(33.01173717028814, -96.2173341212565, 2)","(33.0180973, -96.206392, 2)",48231961401,1.2423592049040697,48231961401,267.92,36
"(33.0180973, -96.206392, 2)","(33.0314799, -96.1899036, 2)",48231961401,2.1470482264189825,48231961401,267.92,364
