"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","rpopden","TimeFrame","GeoVintage","Source","Location"
"Census Tract","04015950707","AZ","04015950707","=""04015950707""","143.64","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015950708","AZ","04015950708","=""04015950708""","56.27","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015951401","AZ","04015951401","=""04015951401""","781.78","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015951403","AZ","04015951403","=""04015951403""","59.56","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015951404","AZ","04015951404","=""04015951404""","245.58","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015951501","AZ","04015951501","=""04015951501""","1774.92","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015951503","AZ","04015951503","=""04015951503""","379.03","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015951504","AZ","04015951504","=""04015951504""","538.31","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015951601","AZ","04015951601","=""04015951601""","4657.84","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015951602","AZ","04015951602","=""04015951602""","4688.83","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015951701","AZ","04015951701","=""04015951701""","3291.12","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015951702","AZ","04015951702","=""04015951702""","5390.59","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015951800","AZ","04015951800","=""04015951800""","2425.69","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015951900","AZ","04015951900","=""04015951900""","1122.23","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015952001","AZ","04015952001","=""04015952001""","1054.01","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015952003","AZ","04015952003","=""04015952003""","350.48","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015952004","AZ","04015952004","=""04015952004""","905.98","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015952005","AZ","04015952005","=""04015952005""","11.35","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015952006","AZ","04015952006","=""04015952006""","1380.92","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015952007","AZ","04015952007","=""04015952007""","333.29","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015952400","AZ","04015952400","=""04015952400""","28.54","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015952501","AZ","04015952501","=""04015952501""","395.08","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015952502","AZ","04015952502","=""04015952502""","1253.79","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015952600","AZ","04015952600","=""04015952600""","1049.60","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015952701","AZ","04015952701","=""04015952701""","3504.93","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015952702","AZ","04015952702","=""04015952702""","2554.42","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015952801","AZ","04015952801","=""04015952801""","748.92","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015952802","AZ","04015952802","=""04015952802""","2001.44","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015952901","AZ","04015952901","=""04015952901""","3116.23","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015952902","AZ","04015952902","=""04015952902""","2408.29","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015953001","AZ","04015953001","=""04015953001""","2943.71","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015953002","AZ","04015953002","=""04015953002""","2051.75","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015953100","AZ","04015953100","=""04015953100""","3212.48","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015953200","AZ","04015953200","=""04015953200""","637.22","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015953301","AZ","04015953301","=""04015953301""","2846.27","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015953302","AZ","04015953302","=""04015953302""","2524.34","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015953403","AZ","04015953403","=""04015953403""","2468.09","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015953404","AZ","04015953404","=""04015953404""","1430.36","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015953405","AZ","04015953405","=""04015953405""","402.07","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015953406","AZ","04015953406","=""04015953406""","10.86","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015953602","AZ","04015953602","=""04015953602""","316.46","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015953603","AZ","04015953603","=""04015953603""","1342.75","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015953604","AZ","04015953604","=""04015953604""","787.12","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015953800","AZ","04015953800","=""04015953800""","2498.00","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015953901","AZ","04015953901","=""04015953901""","2231.79","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015953902","AZ","04015953902","=""04015953902""","396.42","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015954801","AZ","04015954801","=""04015954801""","1.69","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015954802","AZ","04015954802","=""04015954802""","2.14","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015954900","AZ","04015954900","=""04015954900""","437.09","2019-2023","2022","Census","Arizona (State)"
