population_density,rucc,longitude,latitude,altitude,phone_abs_time,num_seen_cells,rsrp,rsrq,rssi,cell_tower_distance
1769.36,3.0,-79.30225243500436,36.06862152997108,161.75910037602736,1724703755108.0,7.0,-90,-12,-69,
1769.36,3.0,-79.30225243500436,36.06862152997108,161.75910037602736,1724703755108.0,7.0,-102,-10,-75,
1769.36,3.0,-79.30216128890002,36.068628672300086,161.01702328321392,1724703756109.0,6.0,-77,-17,-51,
1769.36,3.0,-79.30216128890002,36.068628672300086,161.01702328321392,1724703756109.0,6.0,-86,-12,-65,
1769.36,3.0,-79.30216128890002,36.068628672300086,161.01702328321392,1724703756109.0,6.0,-99,-10,-75,
1769.36,3.0,-79.30207281357968,36.0686346835296,160.48304658234338,1724703757116.0,6.0,-77,-17,-51,
1769.36,3.0,-79.30207281357968,36.0686346835296,160.48304658234338,1724703757116.0,6.0,-86,-12,-65,
1769.36,3.0,-79.30207281357968,36.0686346835296,160.48304658234338,1724703757116.0,6.0,-99,-10,-75,
1769.36,3.0,-79.30199346516272,36.06863733099024,160.55881915158523,1724703758121.0,6.0,-78,-15,-51,
1769.36,3.0,-79.30199346516272,36.06863733099024,160.55881915158523,1724703758121.0,6.0,-87,-14,-61,
1769.36,3.0,-79.30199346516272,36.06863733099024,160.55881915158523,1724703758121.0,6.0,-100,-9,-83,
1769.36,3.0,-79.30191459651621,36.06863996244334,160.63413357129846,1724703759121.0,6.0,-78,-15,-51,
1769.36,3.0,-79.30191459651621,36.06863996244334,160.63413357129846,1724703759121.0,6.0,-87,-14,-61,
1769.36,3.0,-79.30191459651621,36.06863996244334,160.63413357129846,1724703759121.0,6.0,-100,-9,-83,
1769.36,3.0,-79.30183548433793,36.06864260202188,160.7096805479952,1724703760123.0,6.0,-77,-17,-51,
1769.36,3.0,-79.30183548433793,36.06864260202188,160.7096805479952,1724703760123.0,6.0,-86,-11,-65,
1769.36,3.0,-79.30183548433793,36.06864260202188,160.7096805479952,1724703760123.0,6.0,-97,-12,-73,
1769.36,3.0,-79.30175658472633,36.06864523450813,160.78502453734322,1724703761123.0,6.0,-77,-17,-51,
1769.36,3.0,-79.30175658472633,36.06864523450813,160.78502453734322,1724703761123.0,6.0,-86,-11,-65,
1769.36,3.0,-79.30175658472633,36.06864523450813,160.78502453734322,1724703761123.0,6.0,-97,-12,-73,
1769.36,3.0,-79.30167744565289,36.06864787498402,160.86059719717224,1724703762125.0,5.0,-78,-16,-51,
1769.36,3.0,-79.30167744565289,36.06864787498402,160.86059719717224,1724703762125.0,5.0,-88,-13,-65,
1769.36,3.0,-79.30167744565289,36.06864787498402,160.86059719717224,1724703762125.0,5.0,-97,-10,-77,
1769.36,3.0,-79.3015978431015,36.06865053092387,160.9366124482331,1724703763133.0,5.0,-78,-16,-51,
1769.36,3.0,-79.3015978431015,36.06865053092387,160.9366124482331,1724703763133.0,5.0,-88,-13,-65,
1769.36,3.0,-79.3015978431015,36.06865053092387,160.9366124482331,1724703763133.0,5.0,-97,-10,-77,
1769.36,3.0,-79.30151881341331,36.06865316775012,161.0120806522685,1724703764134.0,4.0,-77,-16,-51,
1769.36,3.0,-79.30151881341331,36.06865316775012,161.0120806522685,1724703764134.0,4.0,-86,-13,-51,
1769.36,3.0,-79.30151881341331,36.06865316775012,161.0120806522685,1724703764134.0,4.0,-93,-8,-69,
1769.36,3.0,-79.3014398656232,36.068655801843846,161.08747064896875,1724703765135.0,4.0,-77,-16,-51,
1769.36,3.0,-79.3014398656232,36.068655801843846,161.08747064896875,1724703765135.0,4.0,-86,-13,-51,
1769.36,3.0,-79.3014398656232,36.068655801843846,161.08747064896875,1724703765135.0,4.0,-93,-8,-69,
1769.36,3.0,-79.3013609518158,36.068658434803744,161.16282819437973,1724703766134.0,4.0,-79,-18,-51,
1769.36,3.0,-79.3013609518158,36.068658434803744,161.16282819437973,1724703766134.0,4.0,-83,-14,-57,
1769.36,3.0,-79.3013609518158,36.068658434803744,161.16282819437973,1724703766134.0,4.0,-96,-12,-71,
1769.36,3.0,-79.30128183098762,36.068661074670885,161.23838343116603,1724703767137.0,4.0,-79,-18,-51,
1769.36,3.0,-79.30128183098762,36.068661074670885,161.23838343116603,1724703767137.0,4.0,-83,-14,-57,
1769.36,3.0,-79.30128183098762,36.068661074670885,161.23838343116603,1724703767137.0,4.0,-96,-12,-71,
1769.36,3.0,-79.30120222903645,36.0686637305907,161.31439810906195,1724703768145.0,4.0,-79,-18,-51,
1769.36,3.0,-79.30120222903645,36.0686637305907,161.31439810906195,1724703768145.0,4.0,-83,-14,-57,
1769.36,3.0,-79.30120222903645,36.0686637305907,161.31439810906195,1724703768145.0,4.0,-96,-12,-71,
1769.36,3.0,-79.30112299608413,36.06866426938519,161.37498965144707,1724703769143.0,4.0,-75,-14,-51,
1769.36,3.0,-79.30112299608413,36.06866426938519,161.37498965144707,1724703769143.0,4.0,-79,-13,-55,
1769.36,3.0,-79.30112299608413,36.06866426938519,161.37498965144707,1724703769143.0,4.0,-89,-8,-69,
1769.36,3.0,-79.3010421372235,36.06865963258171,161.39968738531718,1724703770147.0,4.0,-75,-14,-51,
1769.36,3.0,-79.3010421372235,36.06865963258171,161.39968738531718,1724703770147.0,4.0,-79,-13,-55,
1769.36,3.0,-79.3010421372235,36.06865963258171,161.39968738531718,1724703770147.0,4.0,-89,-8,-69,
1769.36,3.0,-79.30096178844222,36.068655025028434,161.42422931926563,1724703771146.0,4.0,-82,-16,-51,
1769.36,3.0,-79.30096178844222,36.068655025028434,161.42422931926563,1724703771146.0,4.0,-87,-13,-65,
1769.36,3.0,-79.30096178844222,36.068655025028434,161.42422931926563,1724703771146.0,4.0,-95,-14,-71,
1769.36,3.0,-79.30088105549623,36.06865039544546,161.44888859345116,1724703772148.0,4.0,-82,-16,-51,
1769.36,3.0,-79.30088105549623,36.06865039544546,161.44888859345116,1724703772148.0,4.0,-87,-13,-65,
1769.36,3.0,-79.30088105549623,36.06865039544546,161.44888859345116,1724703772148.0,4.0,-95,-14,-71,
1769.36,3.0,-79.30080069793708,36.06864578738882,161.4734332085376,1724703773146.0,4.0,-79,-16,-51,
1769.36,3.0,-79.30080069793708,36.06864578738882,161.4734332085376,1724703773146.0,4.0,-84,-13,-61,
1769.36,3.0,-79.30080069793708,36.06864578738882,161.4734332085376,1724703773146.0,4.0,-92,-11,-71,
1769.36,3.0,-79.30071914630895,36.068641110859,161.4983425430573,1724703774159.0,4.0,-79,-16,-51,
1769.36,3.0,-79.30071914630895,36.068641110859,161.4983425430573,1724703774159.0,4.0,-84,-13,-61,
1769.36,3.0,-79.30071914630895,36.068641110859,161.4983425430573,1724703774159.0,4.0,-92,-11,-71,
1769.36,3.0,-79.30063862140743,36.068636493206206,161.52293827161452,1724703775159.0,4.0,-80,-18,-51,
1769.36,3.0,-79.30063862140743,36.068636493206206,161.52293827161452,1724703775159.0,4.0,-86,-15,-61,
1769.36,3.0,-79.30063862140743,36.068636493206206,161.52293827161452,1724703775159.0,4.0,-94,-12,-71,
1769.36,3.0,-79.30055761107847,36.06863184771687,161.547682270353,1724703776165.0,4.0,-80,-18,-51,
1769.36,3.0,-79.30055761107847,36.06863184771687,161.547682270353,1724703776165.0,4.0,-86,-15,-61,
1769.36,3.0,-79.30055761107847,36.06863184771687,161.547682270353,1724703776165.0,4.0,-94,-12,-71,
1769.36,3.0,-79.30047750774337,36.06862725423856,161.57214923460484,1724703777160.0,4.0,-78,-18,-51,
1769.36,3.0,-79.30047750774337,36.06862725423856,161.57214923460484,1724703777160.0,4.0,-87,-13,-63,
1769.36,3.0,-79.30047750774337,36.06862725423856,161.57214923460484,1724703777160.0,4.0,-92,-8,-75,
1769.36,3.0,-79.30039689626211,36.0686226316209,161.59677140829348,1724703778160.0,4.0,-78,-18,-51,
1769.36,3.0,-79.30039689626211,36.0686226316209,161.59677140829348,1724703778160.0,4.0,-87,-13,-63,
1769.36,3.0,-79.30039689626211,36.0686226316209,161.59677140829348,1724703778160.0,4.0,-92,-8,-75,
1769.36,3.0,-79.30031477790287,36.06861792259223,161.6218538465898,1724703779180.0,4.0,-79,-17,-51,
1769.36,3.0,-79.30031477790287,36.06861792259223,161.6218538465898,1724703779180.0,4.0,-87,-14,-63,
1769.36,3.0,-79.30031477790287,36.06861792259223,161.6218538465898,1724703779180.0,4.0,-94,-11,-75,
1769.36,3.0,-79.30024109734845,36.06861364425237,161.6166505861893,1724703780180.0,4.0,-79,-17,-51,
1769.36,3.0,-79.30024109734845,36.06861364425237,161.6166505861893,1724703780180.0,4.0,-87,-14,-63,
1769.36,3.0,-79.30024109734845,36.06861364425237,161.6166505861893,1724703780180.0,4.0,-94,-11,-75,
1769.36,3.0,-79.30017743250613,36.06860986423694,161.5687730781069,1724703781175.0,4.0,-81,-18,-51,
1769.36,3.0,-79.30017743250613,36.06860986423694,161.5687730781069,1724703781175.0,4.0,-91,-15,-67,
1769.36,3.0,-79.30017743250613,36.06860986423694,161.5687730781069,1724703781175.0,4.0,-95,-13,-67,
1769.36,3.0,-79.30011329077905,36.068606055907104,161.52053694109927,1724703782177.0,4.0,-81,-18,-51,
1769.36,3.0,-79.30011329077905,36.068606055907104,161.52053694109927,1724703782177.0,4.0,-91,-15,-67,
1769.36,3.0,-79.30011329077905,36.068606055907104,161.52053694109927,1724703782177.0,4.0,-95,-13,-67,
1769.36,3.0,-79.30004877606869,36.06860222543188,161.47202031160336,1724703783188.0,4.0,-78,-17,-51,
1769.36,3.0,-79.30004877606869,36.06860222543188,161.47202031160336,1724703783188.0,4.0,-90,-15,-65,
1769.36,3.0,-79.30004877606869,36.06860222543188,161.47202031160336,1724703783188.0,4.0,-100,-11,-79,
1769.36,3.0,-79.29998489870937,36.06859843279853,161.4239829855612,1724703784185.0,4.0,-78,-17,-51,
1769.36,3.0,-79.29998489870937,36.06859843279853,161.4239829855612,1724703784185.0,4.0,-90,-15,-65,
1769.36,3.0,-79.29998489870937,36.06859843279853,161.4239829855612,1724703784185.0,4.0,-100,-11,-79,
1769.36,3.0,-79.29992076893303,36.06859462517826,161.3757558358123,1724703785187.0,4.0,-78,-16,-51,
1769.36,3.0,-79.29992076893303,36.06859462517826,161.3757558358123,1724703785187.0,4.0,-90,-14,-65,
1769.36,3.0,-79.29992076893303,36.06859462517826,161.3757558358123,1724703785187.0,4.0,-97,-12,-75,
1769.36,3.0,-79.29985632799243,36.06859079908301,161.3272946829545,1724703786195.0,4.0,-78,-16,-51,
1769.36,3.0,-79.29985632799243,36.06859079908301,161.3272946829545,1724703786195.0,4.0,-90,-14,-65,
1769.36,3.0,-79.29985632799243,36.06859079908301,161.3272946829545,1724703786195.0,4.0,-97,-12,-75,
1769.36,3.0,-79.2997926223638,36.06858701664594,161.27938650257556,1724703787191.0,4.0,-80,-16,-51,
1769.36,3.0,-79.2997926223638,36.06858701664594,161.27938650257556,1724703787191.0,4.0,-87,-12,-65,
1769.36,3.0,-79.2997926223638,36.06858701664594,161.27938650257556,1724703787191.0,4.0,-94,-10,-69,
1769.36,3.0,-79.29972871333705,36.06858322213238,161.23132536186588,1724703788190.0,4.0,-80,-16,-51,
1769.36,3.0,-79.29972871333705,36.06858322213238,161.23132536186588,1724703788190.0,4.0,-87,-12,-65,
1769.36,3.0,-79.29972871333705,36.06858322213238,161.23132536186588,1724703788190.0,4.0,-94,-10,-69,
1769.36,3.0,-79.29966381344606,36.06857936878757,161.18251906717654,1724703789204.0,4.0,-79,-15,-51,
1769.36,3.0,-79.29966381344606,36.06857936878757,161.18251906717654,1724703789204.0,4.0,-83,-10,-63,
1769.36,3.0,-79.29966381344606,36.06857936878757,161.18251906717654,1724703789204.0,4.0,-89,-9,-71,
1769.36,3.0,-79.2995997392952,36.06857556446998,161.1343337491377,1724703790206.0,4.0,-79,-15,-51,
1769.36,3.0,-79.2995997392952,36.06857556446998,161.1343337491377,1724703790206.0,4.0,-83,-10,-63,
1769.36,3.0,-79.2995997392952,36.06857556446998,161.1343337491377,1724703790206.0,4.0,-89,-9,-71,
1769.36,3.0,-79.29954420837483,36.06857392905878,161.0842329216066,1724703791207.0,4.0,-79,-16,-51,
1769.36,3.0,-79.29954420837483,36.06857392905878,161.0842329216066,1724703791207.0,4.0,-87,-12,-67,
1769.36,3.0,-79.29954420837483,36.06857392905878,161.0842329216066,1724703791207.0,4.0,-92,-10,-73,
1769.36,3.0,-79.29950125362518,36.06857548274122,161.03133077710314,1724703792209.0,4.0,-79,-16,-51,
1769.36,3.0,-79.29950125362518,36.06857548274122,161.03133077710314,1724703792209.0,4.0,-87,-12,-67,
1769.36,3.0,-79.29950125362518,36.06857548274122,161.03133077710314,1724703792209.0,4.0,-92,-10,-73,
1769.36,3.0,-79.29945829278759,36.06857703664385,160.97842113482648,1724703793211.0,4.0,-79,-16,-51,
1769.36,3.0,-79.29945829278759,36.06857703664385,160.97842113482648,1724703793211.0,4.0,-87,-12,-67,
1769.36,3.0,-79.29945829278759,36.06857703664385,160.97842113482648,1724703793211.0,4.0,-92,-10,-73,
1769.36,3.0,-79.29941524237418,36.06857859378646,160.92540117288056,1724703794214.0,4.0,-84,-15,-53,
1769.36,3.0,-79.29941524237418,36.06857859378646,160.92540117288056,1724703794214.0,4.0,-91,-12,-69,
1769.36,3.0,-79.29941524237418,36.06857859378646,160.92540117288056,1724703794214.0,4.0,-94,-9,-77,
1769.36,3.0,-79.29937235468523,36.0685801450433,160.87258161889008,1724703795214.0,4.0,-84,-15,-53,
1769.36,3.0,-79.29937235468523,36.0685801450433,160.87258161889008,1724703795214.0,4.0,-91,-12,-69,
1769.36,3.0,-79.29937235468523,36.0685801450433,160.87258161889008,1724703795214.0,4.0,-94,-9,-77,
1769.36,3.0,-79.29932928996021,36.06858170270357,160.81954403109097,1724703796221.0,4.0,-90,-15,-55,
1769.36,3.0,-79.29932928996021,36.06858170270357,160.81954403109097,1724703796221.0,4.0,-92,-14,-65,
1769.36,3.0,-79.29932928996021,36.06858170270357,160.81954403109097,1724703796221.0,4.0,-99,-12,-75,
1769.36,3.0,-79.29932928996021,36.06858170270357,160.81954403109097,1724703796221.0,4.0,-90,-13,-67,
1769.36,3.0,-79.29928632340341,36.06858325681307,160.76662734515057,1724703797220.0,4.0,-90,-15,-55,
1769.36,3.0,-79.29928632340341,36.06858325681307,160.76662734515057,1724703797220.0,4.0,-92,-14,-65,
1769.36,3.0,-79.29928632340341,36.06858325681307,160.76662734515057,1724703797220.0,4.0,-99,-12,-75,
1769.36,3.0,-79.29928632340341,36.06858325681307,160.76662734515057,1724703797220.0,4.0,-90,-13,-67,
1769.36,3.0,-79.29924357861363,36.068584802901206,160.71398378269794,1724703798216.0,4.0,-90,-15,-55,
1769.36,3.0,-79.29924357861363,36.068584802901206,160.71398378269794,1724703798216.0,4.0,-92,-14,-65,
1769.36,3.0,-79.29924357861363,36.068584802901206,160.71398378269794,1724703798216.0,4.0,-99,-12,-75,
1769.36,3.0,-79.29924357861363,36.068584802901206,160.71398378269794,1724703798216.0,4.0,-90,-13,-67,
1769.36,3.0,-79.29920059654775,36.06858635757168,160.66104799610497,1724703799218.0,4.0,-90,-18,-53,
1769.36,3.0,-79.29920059654775,36.06858635757168,160.66104799610497,1724703799218.0,4.0,-93,-15,-69,
1769.36,3.0,-79.29920059654775,36.06858635757168,160.66104799610497,1724703799218.0,4.0,-99,-10,-79,
1769.36,3.0,-79.29920059654775,36.06858635757168,160.66104799610497,1724703799218.0,4.0,-86,-14,-59,
1769.36,3.0,-79.29915733308245,36.06858792242042,160.60776564405424,1724703800227.0,4.0,-90,-18,-53,
1769.36,3.0,-79.29915733308245,36.06858792242042,160.60776564405424,1724703800227.0,4.0,-93,-15,-69,
1769.36,3.0,-79.29915733308245,36.06858792242042,160.60776564405424,1724703800227.0,4.0,-99,-10,-79,
1769.36,3.0,-79.29915733308245,36.06858792242042,160.60776564405424,1724703800227.0,4.0,-86,-14,-59,
1769.36,3.0,-79.2991144929283,36.06858947195792,160.5550046328983,1724703801225.0,4.0,-86,-17,-51,
1769.36,3.0,-79.2991144929283,36.06858947195792,160.5550046328983,1724703801225.0,4.0,-93,-11,-71,
1769.36,3.0,-79.2991144929283,36.06858947195792,160.5550046328983,1724703801225.0,4.0,-100,-10,-81,
1769.36,3.0,-79.2991144929283,36.06858947195792,160.5550046328983,1724703801225.0,4.0,-91,-16,-67,
1769.36,3.0,-79.29907155058676,36.06859102519154,160.5021177699524,1724703802227.0,4.0,-86,-17,-51,
1769.36,3.0,-79.29907155058676,36.06859102519154,160.5021177699524,1724703802227.0,4.0,-93,-11,-71,
1769.36,3.0,-79.29907155058676,36.06859102519154,160.5021177699524,1724703802227.0,4.0,-100,-10,-81,
1769.36,3.0,-79.29907155058676,36.06859102519154,160.5021177699524,1724703802227.0,4.0,-91,-16,-67,
1769.36,3.0,-79.29903282521741,36.06859321860623,160.46892600776266,1724703803227.0,4.0,-86,-15,-53,
1769.36,3.0,-79.29903282521741,36.06859321860623,160.46892600776266,1724703803227.0,4.0,-92,-13,-69,
1769.36,3.0,-79.29903282521741,36.06859321860623,160.46892600776266,1724703803227.0,4.0,-103,-14,-79,
1769.36,3.0,-79.29903282521741,36.06859321860623,160.46892600776266,1724703803227.0,4.0,-88,-13,-63,
1769.36,3.0,-79.29900117983352,36.06859649367829,160.46892600776266,1724703804226.0,4.0,-86,-15,-53,
1769.36,3.0,-79.29900117983352,36.06859649367829,160.46892600776266,1724703804226.0,4.0,-92,-13,-69,
1769.36,3.0,-79.29900117983352,36.06859649367829,160.46892600776266,1724703804226.0,4.0,-103,-14,-79,
1769.36,3.0,-79.29900117983352,36.06859649367829,160.46892600776266,1724703804226.0,4.0,-88,-13,-63,
1769.36,3.0,-79.29896943444098,36.06859977910055,160.46892600776266,1724703805230.0,4.0,-86,-15,-53,
1769.36,3.0,-79.29896943444098,36.06859977910055,160.46892600776266,1724703805230.0,4.0,-92,-13,-69,
1769.36,3.0,-79.29896943444098,36.06859977910055,160.46892600776266,1724703805230.0,4.0,-103,-14,-79,
1769.36,3.0,-79.29896943444098,36.06859977910055,160.46892600776266,1724703805230.0,4.0,-88,-13,-63,
1769.36,3.0,-79.29891523173598,36.06860143907263,160.44379676397847,1724703806231.0,3.0,-87,-16,-51,
1769.36,3.0,-79.29891523173598,36.06860143907263,160.44379676397847,1724703806231.0,3.0,-97,-14,-73,
1769.36,3.0,-79.29891523173598,36.06860143907263,160.44379676397847,1724703806231.0,3.0,-99,-10,-79,
1769.36,3.0,-79.29891523173598,36.06860143907263,160.44379676397847,1724703806231.0,3.0,-84,-14,-59,
1769.36,3.0,-79.29885886326218,36.06860299699527,160.41659214814874,1724703807241.0,3.0,-87,-16,-51,
1769.36,3.0,-79.29885886326218,36.06860299699527,160.41659214814874,1724703807241.0,3.0,-97,-14,-73,
1769.36,3.0,-79.29885886326218,36.06860299699527,160.41659214814874,1724703807241.0,3.0,-99,-10,-79,
1769.36,3.0,-79.29885886326218,36.06860299699527,160.41659214814874,1724703807241.0,3.0,-84,-14,-59,
1769.36,3.0,-79.29880316891582,36.06860453628625,160.38971288045218,1724703808241.0,3.0,-88,-16,-53,
1769.36,3.0,-79.29880316891582,36.06860453628625,160.38971288045218,1724703808241.0,3.0,-94,-9,-73,
1769.36,3.0,-79.29880316891582,36.06860453628625,160.38971288045218,1724703808241.0,3.0,-105,-11,-79,
1769.36,3.0,-79.29880316891582,36.06860453628625,160.38971288045218,1724703808241.0,3.0,-88,-14,-65,
1769.36,3.0,-79.29874736939557,36.068606078484045,160.3627828536107,1724703809239.0,3.0,-88,-16,-53,
1769.36,3.0,-79.29874736939557,36.068606078484045,160.3627828536107,1724703809239.0,3.0,-94,-9,-73,
1769.36,3.0,-79.29874736939557,36.068606078484045,160.3627828536107,1724703809239.0,3.0,-105,-11,-79,
1769.36,3.0,-79.29874736939557,36.068606078484045,160.3627828536107,1724703809239.0,3.0,-88,-14,-65,
1769.36,3.0,-79.2986914407121,36.06860762425168,160.33579048987883,1724703810241.0,3.0,-88,-16,-53,
1769.36,3.0,-79.2986914407121,36.06860762425168,160.33579048987883,1724703810241.0,3.0,-94,-9,-73,
1769.36,3.0,-79.2986914407121,36.06860762425168,160.33579048987883,1724703810241.0,3.0,-105,-11,-79,
1769.36,3.0,-79.2986914407121,36.06860762425168,160.33579048987883,1724703810241.0,3.0,-88,-14,-65,
1769.36,3.0,-79.29863556532615,36.06860916854627,160.30882384865325,1724703811242.0,5.0,-87,-16,-51,
1769.36,3.0,-79.29863556532615,36.06860916854627,160.30882384865325,1724703811242.0,5.0,-92,-14,-57,
1769.36,3.0,-79.29863556532615,36.06860916854627,160.30882384865325,1724703811242.0,5.0,-100,-11,-71,
1769.36,3.0,-79.29863556532615,36.06860916854627,160.30882384865325,1724703811242.0,5.0,-83,-11,-59,
1769.36,3.0,-79.29857944162923,36.06861071970372,160.28173736730864,1724703812248.0,5.0,-87,-16,-51,
1769.36,3.0,-79.29857944162923,36.06861071970372,160.28173736730864,1724703812248.0,5.0,-92,-14,-57,
1769.36,3.0,-79.29857944162923,36.06861071970372,160.28173736730864,1724703812248.0,5.0,-100,-11,-71,
1769.36,3.0,-79.29857944162923,36.06861071970372,160.28173736730864,1724703812248.0,5.0,-83,-11,-59,
1769.36,3.0,-79.29852362637084,36.06861226233649,160.254799744913,1724703813248.0,5.0,-90,-15,-57,
1769.36,3.0,-79.29852362637084,36.06861226233649,160.254799744913,1724703813248.0,5.0,-89,-13,-65,
1769.36,3.0,-79.29852362637084,36.06861226233649,160.254799744913,1724703813248.0,5.0,-96,-8,-77,
1769.36,3.0,-79.29852362637084,36.06861226233649,160.254799744913,1724703813248.0,5.0,-80,-10,-61,
1769.36,3.0,-79.29846520015472,36.06861628254934,160.23842616190075,1724703814250.0,5.0,-90,-15,-57,
1769.36,3.0,-79.29846520015472,36.06861628254934,160.23842616190075,1724703814250.0,5.0,-89,-13,-65,
1769.36,3.0,-79.29846520015472,36.06861628254934,160.23842616190075,1724703814250.0,5.0,-96,-8,-77,
1769.36,3.0,-79.29846520015472,36.06861628254934,160.23842616190075,1724703814250.0,5.0,-80,-10,-61,
1769.36,3.0,-79.29840289800258,36.06862412135223,160.23842616190075,1724703815251.0,5.0,-95,-16,-57,
1769.36,3.0,-79.29840289800258,36.06862412135223,160.23842616190075,1724703815251.0,5.0,-100,-15,-75,
1769.36,3.0,-79.29840289800258,36.06862412135223,160.23842616190075,1724703815251.0,5.0,-105,-13,-83,
1769.36,3.0,-79.29840289800258,36.06862412135223,160.23842616190075,1724703815251.0,5.0,-100,-16,-71,
1769.36,3.0,-79.2983406246099,36.06863195653663,160.23842616190075,1724703816251.0,5.0,-95,-16,-57,
1769.36,3.0,-79.2983406246099,36.06863195653663,160.23842616190075,1724703816251.0,5.0,-100,-15,-75,
1769.36,3.0,-79.2983406246099,36.06863195653663,160.23842616190075,1724703816251.0,5.0,-105,-13,-83,
1769.36,3.0,-79.2983406246099,36.06863195653663,160.23842616190075,1724703816251.0,5.0,-100,-16,-71,
1769.36,3.0,-79.29829112652186,36.068629273499695,160.1877254986993,1724703817262.0,5.0,-93,-16,-57,
1769.36,3.0,-79.29829112652186,36.068629273499695,160.1877254986993,1724703817262.0,5.0,-95,-13,-71,
1769.36,3.0,-79.29829112652186,36.068629273499695,160.1877254986993,1724703817262.0,5.0,-96,-11,-75,
1769.36,3.0,-79.29829112652186,36.068629273499695,160.1877254986993,1724703817262.0,5.0,-95,-14,-69,
1769.36,3.0,-79.2982429344614,36.068625996121135,160.13457812926737,1724703818263.0,5.0,-93,-16,-57,
1769.36,3.0,-79.2982429344614,36.068625996121135,160.13457812926737,1724703818263.0,5.0,-95,-13,-71,
1769.36,3.0,-79.2982429344614,36.068625996121135,160.13457812926737,1724703818263.0,5.0,-96,-11,-75,
1769.36,3.0,-79.2982429344614,36.068625996121135,160.13457812926737,1724703818263.0,5.0,-95,-14,-69,
1769.36,3.0,-79.29819484708753,36.06862272586196,160.0815462107338,1724703819262.0,4.0,-89,-14,-61,
1769.36,3.0,-79.29819484708753,36.06862272586196,160.0815462107338,1724703819262.0,4.0,-91,-13,-63,
1769.36,3.0,-79.29819484708753,36.06862272586196,160.0815462107338,1724703819262.0,4.0,-104,-12,-73,
1769.36,3.0,-79.29819484708753,36.06862272586196,160.0815462107338,1724703819262.0,4.0,-83,-12,-59,
1769.36,3.0,-79.29814666903897,36.0686194494363,160.02841429396918,1724703820262.0,4.0,-89,-14,-61,
1769.36,3.0,-79.29814666903897,36.0686194494363,160.02841429396918,1724703820262.0,4.0,-91,-13,-63,
1769.36,3.0,-79.29814666903897,36.0686194494363,160.02841429396918,1724703820262.0,4.0,-104,-12,-73,
1769.36,3.0,-79.29814666903897,36.0686194494363,160.02841429396918,1724703820262.0,4.0,-83,-12,-59,
1769.36,3.0,-79.2980984010781,36.06861616689601,159.97518321971253,1724703821265.0,3.0,-93,-15,-61,
1769.36,3.0,-79.2980984010781,36.06861616689601,159.97518321971253,1724703821265.0,3.0,-98,-15,-73,
1769.36,3.0,-79.2980984010781,36.06861616689601,159.97518321971253,1724703821265.0,3.0,-104,-12,-81,
1769.36,3.0,-79.2980984010781,36.06861616689601,159.97518321971253,1724703821265.0,3.0,-83,-12,-59,
1769.36,3.0,-79.29805016816069,36.0686128867389,159.92199079225878,1724703822267.0,3.0,-93,-15,-61,
1769.36,3.0,-79.29805016816069,36.0686128867389,159.92199079225878,1724703822267.0,3.0,-98,-15,-73,
1769.36,3.0,-79.29805016816069,36.0686128867389,159.92199079225878,1724703822267.0,3.0,-104,-12,-81,
1769.36,3.0,-79.29805016816069,36.0686128867389,159.92199079225878,1724703822267.0,3.0,-83,-12,-59,
1769.36,3.0,-79.29800200504692,36.06860961132891,159.86887534594848,1724703823267.0,3.0,-97,-14,-63,
1769.36,3.0,-79.29800200504692,36.06860961132891,159.86887534594848,1724703823267.0,3.0,-98,-14,-73,
1769.36,3.0,-79.29800200504692,36.06860961132891,159.86887534594848,1724703823267.0,3.0,-108,-12,-85,
1769.36,3.0,-79.29800200504692,36.06860961132891,159.86887534594848,1724703823267.0,3.0,-98,-16,-71,
1769.36,3.0,-79.29796999185953,36.06860759076626,159.8378804206908,1724703824273.0,3.0,-97,-14,-63,
1769.36,3.0,-79.29796999185953,36.06860759076626,159.8378804206908,1724703824273.0,3.0,-98,-14,-73,
1769.36,3.0,-79.29796999185953,36.06860759076626,159.8378804206908,1724703824273.0,3.0,-108,-12,-85,
1769.36,3.0,-79.29796999185953,36.06860759076626,159.8378804206908,1724703824273.0,3.0,-98,-16,-71,
1769.36,3.0,-79.29796071051044,36.06860733134967,159.8378804206908,1724703825276.0,4.0,-97,-16,-63,
1769.36,3.0,-79.29796071051044,36.06860733134967,159.8378804206908,1724703825276.0,4.0,-99,-14,-75,
1769.36,3.0,-79.29796071051044,36.06860733134967,159.8378804206908,1724703825276.0,4.0,-107,-13,-85,
1769.36,3.0,-79.29796071051044,36.06860733134967,159.8378804206908,1724703825276.0,4.0,-97,-13,-75,
1769.36,3.0,-79.29795145771557,36.068607072731176,159.8378804206908,1724703826276.0,4.0,-97,-16,-63,
1769.36,3.0,-79.29795145771557,36.068607072731176,159.8378804206908,1724703826276.0,4.0,-99,-14,-75,
1769.36,3.0,-79.29795145771557,36.068607072731176,159.8378804206908,1724703826276.0,4.0,-107,-13,-85,
1769.36,3.0,-79.29795145771557,36.068607072731176,159.8378804206908,1724703826276.0,4.0,-97,-13,-75,
1769.36,3.0,-79.29794213066931,36.06860681203734,159.8378804206908,1724703827283.0,4.0,-97,-16,-63,
1769.36,3.0,-79.29794213066931,36.06860681203734,159.8378804206908,1724703827283.0,4.0,-95,-14,-71,
1769.36,3.0,-79.29794213066931,36.06860681203734,159.8378804206908,1724703827283.0,4.0,-107,-10,-87,
