technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,population_density,rucc,num_seen_cells,cell_tower_distance
4G_LTE,-80,20,-80,-9,-51,2147483647,60,900,144,7,42086922,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724688990895.0,14054.552844431,2024-08-26 12:16:30.895000,-83.48212351199908,36.021350936749975,333.908701750179,TN,47089070802.0,47089070802.0,43905753.0,43905753.0,47089.0,Jefferson County,210.95,1.0,2.0,1.0194366731669988
4G_LTE,-80,20,-80,-9,-51,2147483647,60,900,144,7,42086922,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724688991898.0,14055.555377139,2024-08-26 12:16:31.898000,-83.4817521849797,36.02145212572308,334.94351106082075,TN,47089070802.0,47089070802.0,43905753.0,43905753.0,47089.0,Jefferson County,210.95,1.0,2.0,1.0547396577037615
4G_LTE,-92,20,-92,-12,-53,2147483647,48,900,144,6,42086922,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724688992898.0,14056.555842972,2024-08-26 12:16:32.898000,-83.48138162350794,36.02155310607959,335.9761869532936,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,3.0,1.0899698942516118
4G_LTE,-92,20,-92,-12,-53,2147483647,48,900,144,6,42086922,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724688993903.0,14057.560269898,2024-08-26 12:16:33.903000,-83.48100959489118,36.02165448624244,337.01295146640075,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,3.0,1.1253396436770218
4G_LTE,-82,19,-82,-9,-51,2147483647,58,900,144,6,42086922,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724688994904.0,14058.561230627,2024-08-26 12:16:34.904000,-83.48063885011543,36.021755516550456,338.0461381880804,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,3.0,1.1605873562477211
4G_LTE,-82,19,-82,-9,-51,2147483647,58,900,144,6,42086922,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724688995904.0,14059.562128231,2024-08-26 12:16:35.904000,-83.48026812872047,36.02185654048706,339.07925975244825,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,3.0,1.1958328617646827
4G_LTE,-82,19,-82,-9,-51,2147483647,58,900,144,5,42086922,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724688996906.0,14060.563884949,2024-08-26 12:16:36.906000,-83.47989708911919,36.0219576511369,340.113268090044,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,3.0,1.2311086310399573
4G_LTE,-82,19,-82,-9,-51,2147483647,58,900,144,5,42086922,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724688997906.0,14061.56344922,2024-08-26 12:16:37.906000,-83.4795111862606,36.0220438636599,341.0775858704961,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,3.0,1.2671437853311673
4G_LTE,-81,19,-81,-8,-51,2147483647,59,900,144,5,42086922,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724688998908.0,14062.564739428,2024-08-26 12:16:38.908000,-83.4791240779569,36.02212972027447,342.0412497381124,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,3.0,1.3032723231367478
4G_LTE,-81,19,-81,-8,-51,2147483647,59,900,144,5,42086922,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724688999920.0,14063.573656927,2024-08-26 12:16:39.920000,-83.47873402087008,36.02221623089862,343.01225427947645,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,3.0,1.3396783286701501
4G_LTE,-82,20,-82,-9,-55,2147483647,58,900,144,4,42086922,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689000915.0,14064.572902343,2024-08-26 12:16:40.915000,-83.4783477031024,36.02230191218049,343.9739501939948,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,5.0,1.3757373811931635
4G_LTE,-82,20,-82,-9,-55,2147483647,58,900,144,4,42086922,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689001917.0,14065.574061301,2024-08-26 12:16:41.917000,-83.4779606455412,36.0223877575409,344.93748774370584,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,5.0,1.411867378234244
4G_LTE,-82,20,-82,-9,-55,2147483647,58,900,144,4,42086922,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689002920.0,14066.576484843,2024-08-26 12:16:42.920000,-83.47757309907983,36.022473711334314,345.90224235705983,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,5.0,1.4480447643717695
4G_LTE,-85,21,-85,-9,-55,2147483647,55,900,144,4,42086922,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689003931.0,14067.587704946,2024-08-26 12:16:43.931000,-83.47718215178443,36.02256041939751,346.87546297549954,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,3.0,1.4845412615820779
4G_LTE,-85,21,-85,-9,-55,2147483647,55,900,144,4,42086922,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689004936.0,14068.59345755,2024-08-26 12:16:44.936000,-83.47679331827607,36.02264665864461,347.8434215518368,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,3.0,1.5208419459997655
4G_LTE,-94,19,-94,-12,-59,2147483647,46,900,144,3,42086922,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689005935.0,14069.592402706,2024-08-26 12:16:45.935000,-83.47641276897082,36.02273930460768,348.7826464276448,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,3.0,1.5566466354742023
4G_LTE,-94,19,-94,-12,-59,2147483647,46,900,144,3,42086922,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689006933.0,14070.590730622,2024-08-26 12:16:46.933000,-83.47604009355409,36.02284134034374,349.69131363466505,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,3.0,1.592089611108622
4G_LTE,-96,18,-96,-11,-65,2147483647,44,900,144,3,42086922,9112,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689007935.0,14071.591859007,2024-08-26 12:16:47.935000,-83.47566637272338,36.02294366230632,350.6025297980985,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,7.0,1.6276322189272214
4G_LTE,-96,18,-96,-11,-65,2147483647,44,900,144,3,42086922,9112,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689008935.0,14072.591756976,2024-08-26 12:16:48.935000,-83.47529311120648,36.02304585851222,351.5126260502768,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,7.0,1.6631313367235612
4G_LTE,-91,18,-91,-11,-59,2147483647,49,900,144,3,42086922,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689009936.0,14073.593184944,2024-08-26 12:16:49.936000,-83.47491927854155,36.02314821109417,352.42411489089733,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,8.0,1.6986849521714469
4G_LTE,-91,18,-91,-11,-59,2147483647,49,900,144,3,42086922,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689010939.0,14074.59669135,2024-08-26 12:16:50.939000,-83.47454466999655,36.023250776106266,353.3374955031708,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,8.0,1.734312523850055
4G_LTE,-96,12,-96,-12,-65,2147483647,44,900,144,3,42086922,9112,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689011944.0,14075.601863225,2024-08-26 12:16:51.944000,-83.47416943973262,36.023353511340346,354.252392007208,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,8.0,1.7699993784714987
4G_LTE,-96,12,-96,-12,-65,2147483647,44,900,144,3,42086922,9112,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689012945.0,14076.602841974,2024-08-26 12:16:52.945000,-83.47379577476097,36.02345581800913,355.1634719735822,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,8.0,1.805537504886111
4G_LTE,-97,11,-97,-12,-67,2147483647,43,900,144,2,42086922,9112,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689013948.0,14077.603972755,2024-08-26 12:16:53.948000,-83.47342205303583,36.02355814021659,356.07469031782887,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,7.0,1.8410811594505603
4G_LTE,-97,11,-97,-12,-67,2147483647,43,900,144,2,42086922,9112,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689014948.0,14078.605798953,2024-08-26 12:16:54.948000,-83.4730480717118,36.02366053350029,356.98654162306286,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,7.0,1.8766496246318973
4G_LTE,-96,8,-96,-14,-63,2147483647,44,900,144,2,42086922,9112,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689015947.0,14079.604822859,2024-08-26 12:16:55.947000,-83.47267513648228,36.02376264037115,357.8958423126087,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,8.0,1.9121187096827912
4G_LTE,-96,8,-96,-14,-63,2147483647,44,900,144,2,42086922,9112,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689016949.0,14080.60673916,2024-08-26 12:16:56.949000,-83.47230117950893,36.02386506754487,358.80968050928425,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,8.0,1.9476864487315173
4G_LTE,-97,7,-97,-13,-57,2147483647,43,900,144,1,42086922,9112,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689017955.0,14081.612543431,2024-08-26 12:16:57.955000,-83.47193278544344,36.02397087761856,359.9574813040503,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,7.0,1.9828917043786602
4G_LTE,-97,7,-97,-13,-57,2147483647,43,900,144,1,42086922,9112,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689018956.0,14082.614078326,2024-08-26 12:16:58.956000,-83.47156595511439,36.02407623855616,361.1004099847223,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,7.0,2.017947995768181
4G_LTE,-92,5,-92,-14,-55,2147483647,48,900,144,1,42086922,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689019957.0,14083.614416555,2024-08-26 12:16:59.957000,-83.47119956308596,36.02418147360515,362.24197305756593,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,6.0,2.052962845494147
4G_LTE,-92,5,-92,-14,-55,2147483647,48,900,144,1,42086922,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689020959.0,14084.616757544,2024-08-26 12:17:00.959000,-83.47083243751034,36.02428691934341,363.385821634246,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,6.0,2.0880482190953606
4G_LTE,-92,3,-92,-11,-61,2147483647,48,900,212,1,42086921,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689021961.0,14085.618000721,2024-08-26 12:17:01.961000,-83.4704657140283,36.02439224959244,364.5284174130197,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,7.0,1.1009767577819454
4G_LTE,-92,3,-92,-11,-61,2147483647,48,900,212,1,42086921,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689022967.0,14086.624858012,2024-08-26 12:17:02.967000,-83.47009693427512,36.02449817044327,365.67741989008863,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,7.0,1.0662438096298963
4G_LTE,-89,3,-89,-10,-57,2147483647,51,900,212,2,42086921,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689023968.0,14087.62492598,2024-08-26 12:17:03.968000,-83.46973064123469,36.02460337706094,366.8186745472718,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,6.0,1.0317802648681391
4G_LTE,-89,3,-89,-10,-57,2147483647,51,900,212,2,42086921,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689024972.0,14088.627818741,2024-08-26 12:17:04.972000,-83.46936331356258,36.024708880845324,367.9631527935193,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,6.0,0.9972582596186053
4G_LTE,-89,3,-89,-10,-57,2147483647,51,900,212,2,42086921,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689025969.0,14089.626614209,2024-08-26 12:17:05.969000,-83.46899748659837,36.02481395359667,369.1029553028492,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,6.0,0.9629201434234436
4G_LTE,-89,5,-89,-12,-57,2147483647,51,900,212,2,42086921,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689026975.0,14090.632968219,2024-08-26 12:17:06.975000,-83.46862885497048,36.024920343405626,370.2367721903287,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,6.0,0.9283375791881108
4G_LTE,-89,5,-89,-12,-57,2147483647,51,900,212,2,42086921,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689027978.0,14091.635297802,2024-08-26 12:17:07.978000,-83.46826067925832,36.025040983797425,370.9551828928423,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,6.0,0.8930184345497426
4G_LTE,-92,5,-92,-12,-59,2147483647,48,900,212,2,42086921,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689028983.0,14092.639984833,2024-08-26 12:17:08.983000,-83.46789163760835,36.02516190793166,371.6752832749808,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,7.0,0.8576548922826815
4G_LTE,-92,5,-92,-12,-59,2147483647,48,900,212,2,42086921,9112,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689029987.0,14093.643991968,2024-08-26 12:17:09.987000,-83.46752284569779,36.02528275023362,372.3948963477836,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,7.0,0.8223589380175141
4G_LTE,-81,6,-81,-11,-51,2147483647,59,900,212,2,42086921,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689030986.0,14094.643562072,2024-08-26 12:17:10.986000,-83.46715568359748,36.02540305849452,373.11132921857416,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,9.0,0.7872681383188834
4G_LTE,-81,6,-81,-11,-51,2147483647,59,900,212,2,42086921,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689031988.0,14095.645146082,2024-08-26 12:17:11.988000,-83.46678778174922,36.02552360914914,373.8292055383545,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,9.0,0.7521627440973971
4G_LTE,-85,10,-85,-9,-55,2147483647,55,900,212,3,42086921,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689032989.0,14096.646462644,2024-08-26 12:17:12.989000,-83.46641997813995,36.025644127613724,374.54689016718777,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,7.0,0.7171310946036201
4G_LTE,-85,10,-85,-9,-55,2147483647,55,900,212,3,42086921,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689033991.0,14097.648137175,2024-08-26 12:17:13.991000,-83.46605204304151,36.02576468916346,375.2648313670797,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,7.0,0.6821612338363755
4G_LTE,-85,10,-85,-11,-51,2147483647,55,900,212,4,42086921,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689034996.0,14098.652818789,2024-08-26 12:17:14.996000,-83.46568300338132,36.02588561264571,375.9849278666326,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,6.0,0.6471731581894808
4G_LTE,-85,10,-85,-11,-51,2147483647,55,900,212,4,42086921,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689036005.0,14099.662520351,2024-08-26 12:17:16.005000,-83.46531211979378,36.02600714032892,376.70862236870863,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,6.0,0.6121128262483381
4G_LTE,-82,10,-82,-11,-51,2147483647,58,900,212,4,42086921,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689037011.0,14100.669321236,2024-08-26 12:17:17.011000,-83.46494577289172,36.0261311205355,377.4180672129597,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,6.0,0.5773398833559845
4G_LTE,-82,10,-82,-11,-51,2147483647,58,900,212,4,42086921,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689038016.0,14101.673314986,2024-08-26 12:17:18.016000,-83.46462622511022,36.02629170270894,377.96502998929566,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,6.0,0.5436008436655172
4G_LTE,-83,12,-83,-9,-53,2147483647,57,900,212,4,42086921,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689039019.0,14102.676085454,2024-08-26 12:17:19.019000,-83.46430706667084,36.02645208922649,378.5113263374617,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,5.0,0.509920020645472
4G_LTE,-83,12,-83,-9,-53,2147483647,57,900,212,4,42086921,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689040019.0,14103.676783735,2024-08-26 12:17:20.019000,-83.46398856776023,36.02661214431141,379.0564937850186,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,5.0,0.4763294471087583
4G_LTE,-81,12,-81,-9,-51,2147483647,59,900,212,5,42086921,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689041026.0,14104.683597536,2024-08-26 12:17:21.026000,-83.4636681224223,36.026773177533386,379.6049928885734,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,6.0,0.4425591523197134
4G_LTE,-81,12,-81,-9,-51,2147483647,59,900,212,5,42086921,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689042021.0,14105.678461651,2024-08-26 12:17:22.021000,-83.46335148039057,36.02693229948196,380.1469819581441,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,6.0,0.40922103846111624
4G_LTE,-81,12,-81,-9,-51,2147483647,59,900,212,5,42086921,9112,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689043023.0,14106.680523994,2024-08-26 12:17:23.023000,-83.46303254733085,36.0270925727396,380.692892528992,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,6.0,0.3756816618083782
4G_LTE,-101,11,-101,-13,-69,2147483647,39,900,212,5,42086921,9112,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689044024.0,14107.681499931,2024-08-26 12:17:24.024000,-83.4627139600488,36.02725267223376,381.23821123993815,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,8.0,0.3422304001489425
4G_LTE,-101,11,-101,-13,-69,2147483647,39,900,212,5,42086921,9112,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689045026.0,14108.682965191,2024-08-26 12:17:25.026000,-83.46239521702667,36.027412849991904,381.7837965277086,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,8.0,0.30883136164858027
4G_LTE,-105,11,-105,-13,-71,2147483647,35,900,212,6,42086921,9112,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689046029.0,14109.686675868,2024-08-26 12:17:26.029000,-83.46207575934069,36.027573386889685,382.3306050895462,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,8.0,0.2754512938533903
4G_LTE,-105,11,-105,-13,-71,2147483647,35,900,212,6,42086921,9112,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689047027.0,14110.684613159,2024-08-26 12:17:27.027000,-83.4617597387861,36.02773519363013,382.73546891639546,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,8.0,0.2423326096548451
4G_LTE,-105,11,-105,-13,-71,2147483647,35,900,212,6,42086921,9112,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689048028.0,14111.685333159,2024-08-26 12:17:28.028000,-83.4614596518394,36.02792050688323,381.6824145502121,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,8.0,0.20857708077685697
4G_LTE,-112,6,-112,-13,-75,2147483647,28,900,212,6,42086921,9112,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724689049031.0,14112.687811231,2024-08-26 12:17:29.031000,-83.46115903769783,36.02810614569597,380.6275101706413,TN,47089070701.0,47089070701.0,21495038.0,21495038.0,47089.0,Jefferson County,563.54,1.0,7.0,0.17484794192683928
