RSRQ (LTE pcell),RSRP (LTE pcell),Physical cell identity (LTE pcell),Time,time,nemo_abs_time,longitude,latitude,altitude
-13.1,-120.1,75,48:24.6,2024-08-20 00:48:24.600,1724129304600.0,-111.79154433333957,37.06922466666425,467.44444444444446
-13.3,-120.1,75,48:26.6,2024-08-20 00:48:26.600,1724129306600.0,-111.79085100000623,37.068977999997585,469.66666666666663
-13.8,-120.4,75,48:27.8,2024-08-20 00:48:27.800,1724129307800.0,-111.79043500000621,37.06882999999759,471.0
-15.2,-120.1,75,48:28.9,2024-08-20 00:48:28.900,1724129308900.0,-111.79005366667288,37.068694333330924,472.2222222222222
-16.1,-118.9,75,48:29.5,2024-08-20 00:48:29.500,1724129309500.0,-111.78984566667286,37.06862033333093,472.8888888888889
-16.5,-119.6,75,48:31.5,2024-08-20 00:48:31.500,1724129311500.0,-111.78915233333952,37.06837366666427,475.1111111111111
-15.8,-119.9,75,48:32.9,2024-08-20 00:48:32.900,1724129312900.0,-111.78866700000617,37.06820099999761,476.66666666666663
-16.3,-120.0,75,48:33.6,2024-08-20 00:48:33.600,1724129313600.0,-111.78842433333949,37.06811466666428,477.44444444444446
-18.5,-119.4,75,48:35.6,2024-08-20 00:48:35.600,1724129315600.0,-111.78773100000615,37.06786799999762,479.66666666666663
-13.6,-117.6,75,48:36.2,2024-08-20 00:48:36.200,1724129316200.0,-111.78752300000613,37.06779399999762,480.33333333333337
-8.9,-107.4,469,48:36.9,2024-08-20 00:48:36.900,1724129316900.0,-111.78728033333947,37.06770766666429,481.1111111111111
-10.8,-108.5,469,48:38.5,2024-08-20 00:48:38.500,1724129318500.0,-111.78672566667278,37.06751033333096,482.8888888888889
-10.2,-107.5,469,48:39.7,2024-08-20 00:48:39.700,1724129319700.0,-111.78630966667278,37.06736233333096,484.2222222222222
-10.1,-106.8,469,48:40.3,2024-08-20 00:48:40.300,1724129320300.0,-111.78610166667276,37.067288333330964,484.8888888888889
-9.3,-106.4,469,48:40.9,2024-08-20 00:48:40.900,1724129320900.0,-111.78589366667276,37.067214333330966,485.55555555555554
-10.7,-107.5,469,48:41.5,2024-08-20 00:48:41.500,1724129321500.0,-111.78568566667276,37.06714033333097,486.2222222222222
-10.3,-108.8,469,48:42.0,2024-08-20 00:48:42.000,1724129322000.0,-111.78551233333941,37.06707866666431,486.7777777777778
-10.6,-109.5,469,48:42.6,2024-08-20 00:48:42.600,1724129322600.0,-111.78530433333941,37.06700466666431,487.44444444444446
-12.8,-110.5,469,48:43.3,2024-08-20 00:48:43.300,1724129323300.0,-111.78506166667275,37.066918333330975,488.2222222222222
-12.7,-109.8,469,48:44.5,2024-08-20 00:48:44.500,1724129324500.0,-111.78464566667273,37.06677033333098,489.55555555555554
-14.8,-112.4,469,48:45.2,2024-08-20 00:48:45.200,1724129325200.0,-111.78440300000605,37.06668399999765,490.33333333333337
-13.8,-111.4,469,48:45.8,2024-08-20 00:48:45.800,1724129325800.0,-111.78419500000605,37.06660999999765,491.0
-12.9,-111.5,469,48:47.5,2024-08-20 00:48:47.500,1724129327500.0,-111.7836056666727,37.06640033333099,492.8888888888889
-12.2,-109.1,469,48:49.5,2024-08-20 00:48:49.500,1724129329500.0,-111.78291233333935,37.066153666664334,495.1111111111111
-11.2,-107.8,469,48:50.9,2024-08-20 00:48:50.900,1724129330900.0,-111.78242700000601,37.06598099999767,496.66666666666663
-10.9,-107.2,469,48:51.6,2024-08-20 00:48:51.600,1724129331600.0,-111.78218433333933,37.06589466666434,497.44444444444446
-10.9,-107.9,469,48:53.5,2024-08-20 00:48:53.500,1724129333500.0,-111.78152566667265,37.06566033333101,499.55555555555554
-11.1,-110.4,469,48:54.3,2024-08-20 00:48:54.300,1724129334300.0,-111.7812483333393,37.06556166666435,500.44444444444446
-11.4,-110.1,469,48:55.8,2024-08-20 00:48:55.800,1724129335800.0,-111.7807283333393,37.065376666664356,502.1111111111111
-10.8,-107.9,469,48:56.6,2024-08-20 00:48:56.600,1724129336600.0,-111.78045100000595,37.06527799999769,503.0
-10.5,-105.2,469,48:58.6,2024-08-20 00:48:58.600,1724129338600.0,-111.77975766667261,37.06503133333103,505.2222222222222
-10.3,-100.9,469,48:59.6,2024-08-20 00:48:59.600,1724129339600.0,-111.77941100000592,37.0649079999977,506.33333333333337
-10.1,-99.4,469,49:00.6,2024-08-20 00:49:00.600,1724129340600.0,-111.77906433333925,37.06478466666437,507.44444444444446
-10.1,-98.0,469,49:02.5,2024-08-20 00:49:02.500,1724129342500.0,-111.77840566667257,37.06455033333104,509.55555555555554
-10.9,-96.6,469,49:03.5,2024-08-20 00:49:03.500,1724129343500.0,-111.7780590000059,37.064426999997714,510.66666666666663
-10.4,-95.8,469,49:04.9,2024-08-20 00:49:04.900,1724129344900.0,-111.77757366667255,37.06425433333105,512.2222222222222
-10.3,-99.7,469,49:05.7,2024-08-20 00:49:05.700,1724129345700.0,-111.77729633333921,37.06415566666439,513.1111111111111
-10.8,-101.3,469,49:07.5,2024-08-20 00:49:07.500,1724129347500.0,-111.77667233333919,37.0639336666644,515.1111111111111
-11.4,-102.9,469,49:08.8,2024-08-20 00:49:08.800,1724129348800.0,-111.77622166667251,37.06377333333106,516.5555555555555
-10.6,-104.2,469,49:09.9,2024-08-20 00:49:09.900,1724129349900.0,-111.77584033333916,37.063637666664405,517.7777777777778
-10.7,-105.4,469,49:11.5,2024-08-20 00:49:11.500,1724129351500.0,-111.77528566667249,37.06344033333107,519.5555555555555
-13.1,-108.8,469,49:12.5,2024-08-20 00:49:12.500,1724129352500.0,-111.77493900000582,37.063316999997745,520.6666666666666
-13.8,-111.7,469,49:13.7,2024-08-20 00:49:13.700,1724129353700.0,-111.7745230000058,37.06316899999775,522.0
-12.1,-107.2,469,49:14.7,2024-08-20 00:49:14.700,1724129354700.0,-111.77417633333913,37.06304566666442,523.1111111111111
-11.8,-104.6,469,49:15.8,2024-08-20 00:49:15.800,1724129355800.0,-111.77379500000578,37.06290999999776,524.3333333333334
-10.9,-104.2,469,49:17.1,2024-08-20 00:49:17.100,1724129357100.0,-111.7733443333391,37.06274966666443,525.7777777777778
-11.9,-105.7,469,49:18.9,2024-08-20 00:49:18.900,1724129358900.0,-111.77272033333908,37.06252766666444,527.7777777777778
-21.0,-114.7,469,49:20.3,2024-08-20 00:49:20.300,1724129360300.0,-111.77223500000574,37.06235499999777,529.3333333333334
-25.3,-118.7,469,49:21.3,2024-08-20 00:49:21.300,1724129361300.0,-111.77188833333906,37.062231666664445,530.4444444444445
-12.4,-109.1,336,49:22.1,2024-08-20 00:49:22.100,1724129362100.0,-111.77161100000572,37.06213299999778,531.3333333333334
-12.0,-112.0,336,49:23.8,2024-08-20 00:49:23.800,1724129363800.0,-111.77102166667238,37.061923333331116,533.2222222222222
-13.6,-104.4,336,49:24.8,2024-08-20 00:49:24.800,1724129364800.0,-111.7706750000057,37.06179999999779,534.3333333333334
-14.1,-104.4,336,49:26.0,2024-08-20 00:49:26.000,1724129366000.0,-111.7702590000057,37.06165199999779,535.6666666666666
-13.7,-113.1,336,49:26.6,2024-08-20 00:49:26.600,1724129366600.0,-111.77005100000568,37.061577999997795,536.3333333333334
-14.4,-109.3,336,49:27.3,2024-08-20 00:49:27.300,1724129367300.0,-111.76980833333901,37.061491666664466,537.1111111111111
-15.8,-112.1,336,49:27.8,2024-08-20 00:49:27.800,1724129367800.0,-111.76963500000568,37.0614299999978,537.6666666666666
-15.9,-116.4,336,49:28.4,2024-08-20 00:49:28.400,1724129368400.0,-111.76942700000566,37.0613559999978,538.3333333333334
-14.9,-115.4,336,49:28.9,2024-08-20 00:49:28.900,1724129368900.0,-111.76925366667233,37.06129433333113,538.8888888888889
-12.1,-109.4,336,49:29.8,2024-08-20 00:49:29.800,1724129369800.0,-111.76894166667232,37.06118333333114,539.8888888888889
-15.1,-116.2,336,49:30.5,2024-08-20 00:49:30.500,1724129370500.0,-111.76869900000565,37.06109699999781,540.6666666666666
-12.3,-105.9,336,49:31.2,2024-08-20 00:49:31.200,1724129371200.0,-111.76845633333897,37.06101066666448,541.4444444444445
-11.5,-112.0,336,49:31.9,2024-08-20 00:49:31.900,1724129371900.0,-111.76821366667231,37.060924333331144,542.2222222222222
-14.7,-113.9,336,49:32.6,2024-08-20 00:49:32.600,1724129372600.0,-111.76797100000563,37.060837999997815,543.0
-12.2,-110.1,336,49:34.4,2024-08-20 00:49:34.400,1724129374400.0,-111.76734700000561,37.06061599999782,545.0
-11.8,-111.8,336,49:35.2,2024-08-20 00:49:35.200,1724129375200.0,-111.76706966667227,37.060517333331155,545.8888888888889
-12.4,-111.0,336,49:36.7,2024-08-20 00:49:36.700,1724129376700.0,-111.76654966667226,37.06033233333116,547.5555555555555
-11.9,-113.6,336,49:37.4,2024-08-20 00:49:37.400,1724129377400.0,-111.76630700000558,37.06024599999783,548.3333333333334
-10.4,-108.1,336,49:39.6,2024-08-20 00:49:39.600,1724129379600.0,-111.7655443333389,37.05997466666451,550.7777777777778
-10.1,-102.1,336,49:40.8,2024-08-20 00:49:40.800,1724129380800.0,-111.7651283333389,37.05982666666451,552.1111111111111
-11.7,-101.3,336,49:41.9,2024-08-20 00:49:41.900,1724129381900.0,-111.76474700000554,37.05969099999785,553.3333333333334
-10.8,-98.4,336,49:42.8,2024-08-20 00:49:42.800,1724129382800.0,-111.76443500000553,37.05957999999785,554.3333333333334
-10.5,-100.8,336,49:43.9,2024-08-20 00:49:43.900,1724129383900.0,-111.7640536666722,37.059444333331186,555.5555555555555
-14.3,-114.3,336,49:44.6,2024-08-20 00:49:44.600,1724129384600.0,-111.76381100000552,37.05935799999786,556.3333333333334
-12.9,-114.0,336,49:45.2,2024-08-20 00:49:45.200,1724129385200.0,-111.76360300000552,37.05928399999786,557.0
-10.9,-101.6,336,49:45.8,2024-08-20 00:49:45.800,1724129385800.0,-111.76339500000552,37.05920999999786,557.6666666666666
-10.4,-100.9,336,49:46.4,2024-08-20 00:49:46.400,1724129386400.0,-111.7631870000055,37.059135999997864,558.3333333333334
-7.3,-100.5,336,49:47.1,2024-08-20 00:49:47.100,1724129387100.0,-111.76294433333884,37.059049666664535,559.1111111111111
-11.3,-101.8,336,49:47.9,2024-08-20 00:49:47.900,1724129387900.0,-111.7626670000055,37.05895099999787,560.0
-11.3,-103.9,336,49:48.6,2024-08-20 00:49:48.600,1724129388600.0,-111.76242433333881,37.05886466666454,560.7777777777778
-10.6,-103.1,336,49:49.3,2024-08-20 00:49:49.300,1724129389300.0,-111.76218166667215,37.058778333331205,561.5555555555555
-11.4,-102.4,336,49:49.8,2024-08-20 00:49:49.800,1724129389800.0,-111.76200833333881,37.058716666664544,562.1111111111111
-8.7,-103.3,336,49:50.6,2024-08-20 00:49:50.600,1724129390600.0,-111.76173100000547,37.05861799999788,563.0
-10.1,-100.1,336,49:51.1,2024-08-20 00:49:51.100,1724129391100.0,-111.76155766667213,37.05855633333121,563.5555555555555
-10.6,-97.8,336,49:53.2,2024-08-20 00:49:53.200,1724129393200.0,-111.76082966667211,37.05829733333122,565.8888888888889
-10.1,-92.5,336,49:54.3,2024-08-20 00:49:54.300,1724129394300.0,-111.76044833333877,37.05816166666456,567.1111111111111
-9.9,-88.8,336,49:55.6,2024-08-20 00:49:55.600,1724129395600.0,-111.75999766667209,37.05800133333123,568.5555555555555
-9.9,-87.5,336,49:57.3,2024-08-20 00:49:57.300,1724129397300.0,-111.75940833333874,37.05779166666457,570.4444444444445
-9.9,-89.6,336,49:58.7,2024-08-20 00:49:58.700,1724129398700.0,-111.7589230000054,37.057618999997906,572.0
-11.1,-91.3,336,50:00.1,2024-08-20 00:50:00.100,1724129400100.0,-111.75843766667205,37.05744633333124,573.5555555555555
-10.5,-86.6,336,50:00.8,2024-08-20 00:50:00.800,1724129400800.0,-111.75819500000537,37.057359999997914,574.3333333333334
-10.9,-83.8,336,50:02.3,2024-08-20 00:50:02.300,1724129402300.0,-111.75767500000536,37.05717499999792,576.0
-11.8,-83.4,336,50:03.8,2024-08-20 00:50:03.800,1724129403800.0,-111.75715500000535,37.056989999997924,577.6666666666666
-11.8,-82.8,336,50:04.6,2024-08-20 00:50:04.600,1724129404600.0,-111.75687766667201,37.05689133333126,578.5555555555555
-12.0,-83.1,336,50:05.3,2024-08-20 00:50:05.300,1724129405300.0,-111.75663500000533,37.05680499999793,579.3333333333334
-12.0,-83.1,336,50:06.6,2024-08-20 00:50:06.600,1724129406600.0,-111.75618433333865,37.0566446666646,580.7777777777778
-11.8,-83.1,336,50:07.7,2024-08-20 00:50:07.700,1724129407700.0,-111.75580300000532,37.05650899999794,582.0
-12.4,-84.1,336,50:08.9,2024-08-20 00:50:08.900,1724129408900.0,-111.7553870000053,37.05636099999794,583.3333333333334
-12.9,-86.0,336,50:09.8,2024-08-20 00:50:09.800,1724129409800.0,-111.75507500000529,37.056249999997945,584.3333333333334
-12.7,-84.1,336,50:10.3,2024-08-20 00:50:10.300,1724129410300.0,-111.75490166667196,37.05618833333128,584.8888888888889
-12.8,-83.7,336,50:12.8,2024-08-20 00:50:12.800,1724129412800.0,-111.75403500000527,37.055879999997956,587.6666666666666
-12.6,-84.1,336,50:13.6,2024-08-20 00:50:13.600,1724129413600.0,-111.75375766667193,37.05578133333129,588.5555555555555
-10.2,-84.1,336,50:14.6,2024-08-20 00:50:14.600,1724129414600.0,-111.75341100000526,37.05565799999796,589.6666666666666
-7.9,-107.2,209,50:15.1,2024-08-20 00:50:15.100,1724129415100.0,-111.75323766667192,37.055596333331295,590.2222222222222
-8.8,-110.1,209,50:15.9,2024-08-20 00:50:15.900,1724129415900.0,-111.75296033333858,37.055497666664635,591.1111111111111
-10.4,-104.4,209,50:16.5,2024-08-20 00:50:16.500,1724129416500.0,-111.75275233333856,37.05542366666464,591.7777777777778
-9.0,-105.6,209,50:17.2,2024-08-20 00:50:17.200,1724129417200.0,-111.7525096666719,37.0553373333313,592.5555555555555
-10.1,-109.3,209,50:17.8,2024-08-20 00:50:17.800,1724129417800.0,-111.7523016666719,37.055263333331304,593.2222222222222
-9.1,-103.8,209,50:18.4,2024-08-20 00:50:18.400,1724129418400.0,-111.75209366667188,37.055189333331306,593.8888888888889
-10.3,-115.3,209,50:19.2,2024-08-20 00:50:19.200,1724129419200.0,-111.75181633333854,37.05509066666465,594.7777777777778
-9.6,-106.9,209,50:19.9,2024-08-20 00:50:19.900,1724129419900.0,-111.75157366667187,37.05500433333131,595.5555555555555
-8.8,-103.3,209,50:20.4,2024-08-20 00:50:20.400,1724129420400.0,-111.75140033333854,37.05494266666465,596.1111111111111
-10.6,-106.9,209,50:21.2,2024-08-20 00:50:21.200,1724129421200.0,-111.7511230000052,37.054843999997985,597.0
-8.0,-103.1,209,50:21.8,2024-08-20 00:50:21.800,1724129421800.0,-111.7509150000052,37.05476999999799,597.6666666666666
-11.1,-104.0,209,50:23.2,2024-08-20 00:50:23.200,1724129423200.0,-111.75042966667185,37.05459733333132,599.2222222222222
-10.2,-102.3,209,50:25.6,2024-08-20 00:50:25.600,1724129425600.0,-111.74959766667182,37.05430133333133,601.8888888888889
-10.3,-104.6,209,50:26.9,2024-08-20 00:50:26.900,1724129426900.0,-111.74914700000514,37.054140999998005,603.3333333333334
-9.5,-106.2,209,50:27.8,2024-08-20 00:50:27.800,1724129427800.0,-111.74883500000513,37.05402999999801,604.3333333333334
-10.3,-108.2,209,50:29.5,2024-08-20 00:50:29.500,1724129429500.0,-111.74824566667179,37.053820333331345,606.2222222222222
-9.7,-109.6,209,50:30.7,2024-08-20 00:50:30.700,1724129430700.0,-111.74782966667178,37.05367233333135,607.5555555555555
-9.9,-106.8,209,50:31.7,2024-08-20 00:50:31.700,1724129431700.0,-111.7474830000051,37.05354899999802,608.6666666666666
-8.9,-105.6,209,50:33.5,2024-08-20 00:50:33.500,1724129433500.0,-111.74685900000509,37.05332699999803,610.6666666666666
-10.0,-108.1,209,50:34.6,2024-08-20 00:50:34.600,1724129434600.0,-111.74647766667174,37.05319133333136,611.8888888888889
-12.0,-104.9,209,50:35.9,2024-08-20 00:50:35.900,1724129435900.0,-111.74602700000506,37.053030999998036,613.3333333333334
-10.6,-105.6,209,50:36.9,2024-08-20 00:50:36.900,1724129436900.0,-111.74568033333838,37.05290766666471,614.4444444444445
-13.8,-111.9,209,50:37.7,2024-08-20 00:50:37.700,1724129437700.0,-111.74540300000504,37.05280899999804,615.3333333333334
-15.5,-114.2,209,50:39.6,2024-08-20 00:50:39.600,1724129439600.0,-111.74474433333836,37.05257466666472,617.4444444444445
-12.9,-112.8,209,50:40.6,2024-08-20 00:50:40.600,1724129440600.0,-111.74439766667169,37.05245133333138,618.5555555555555
-14.1,-114.2,209,50:42.2,2024-08-20 00:50:42.200,1724129442200.0,-111.743843000005,37.05225399999806,620.3333333333334
-13.2,-113.8,209,50:42.9,2024-08-20 00:50:42.900,1724129442900.0,-111.74360033333834,37.05216766666473,621.1111111111111
-14.1,-111.3,209,50:44.8,2024-08-20 00:50:44.800,1724129444800.0,-111.74294166667165,37.0519333333314,623.2222222222222
-12.4,-110.4,209,50:45.9,2024-08-20 00:50:45.900,1724129445900.0,-111.7425603333383,37.05179766666474,624.4444444444445
-12.8,-108.8,209,50:46.9,2024-08-20 00:50:46.900,1724129446900.0,-111.74221366667163,37.051674333331405,625.5555555555555
-11.3,-106.7,209,50:48.7,2024-08-20 00:50:48.700,1724129448700.0,-111.74158966667162,37.05145233333141,627.5555555555555
-13.3,-107.4,209,50:49.7,2024-08-20 00:50:49.700,1724129449700.0,-111.74124300000494,37.051328999998084,628.6666666666666
-13.3,-110.8,209,50:51.2,2024-08-20 00:50:51.200,1724129451200.0,-111.74072300000492,37.05114399999809,630.3333333333334
-13.8,-110.5,209,50:51.9,2024-08-20 00:50:51.900,1724129451900.0,-111.74048033333825,37.05105766666476,631.1111111111111
-13.1,-112.6,209,50:53.6,2024-08-20 00:50:53.600,1724129453600.0,-111.7398910000049,37.0508479999981,633.0
-13.1,-111.0,209,50:54.2,2024-08-20 00:50:54.200,1724129454200.0,-111.7396830000049,37.0507739999981,633.6666666666666
-10.0,-109.6,209,50:56.5,2024-08-20 00:50:56.500,1724129456500.0,-111.73888566667155,37.05049033333144,636.2222222222222
-9.1,-107.1,209,50:57.5,2024-08-20 00:50:57.500,1724129457500.0,-111.73853900000486,37.05036699999811,637.3333333333334
-9.6,-108.5,209,50:58.6,2024-08-20 00:50:58.600,1724129458600.0,-111.73815766667153,37.050231333331446,638.5555555555555
-9.2,-105.1,209,51:00.2,2024-08-20 00:51:00.200,1724129460200.0,-111.73760300000484,37.05003399999812,640.3333333333334
-10.7,-105.3,209,51:00.9,2024-08-20 00:51:00.900,1724129460900.0,-111.73736033333817,37.04994766666479,641.1111111111111
-9.9,-109.8,209,51:01.4,2024-08-20 00:51:01.400,1724129461400.0,-111.73718700000484,37.049885999998125,641.6666666666666
-14.4,-101.9,209,51:02.9,2024-08-20 00:51:02.900,1724129462900.0,-111.73666700000481,37.04970099999813,643.3333333333334
-8.4,-101.3,209,51:03.7,2024-08-20 00:51:03.700,1724129463700.0,-111.73638966667149,37.049602333331464,644.2222222222222
-12.4,-109.9,209,51:04.2,2024-08-20 00:51:04.200,1724129464200.0,-111.73621633333813,37.049540666664804,644.7777777777778
-12.2,-112.3,209,51:04.8,2024-08-20 00:51:04.800,1724129464800.0,-111.73600833333813,37.049466666664806,645.4444444444445
-10.3,-108.5,209,51:05.4,2024-08-20 00:51:05.400,1724129465400.0,-111.73580033333813,37.04939266666481,646.1111111111111
-12.3,-109.8,209,51:05.9,2024-08-20 00:51:05.900,1724129465900.0,-111.7356270000048,37.04933099999814,646.6666666666666
-11.1,-104.3,209,51:06.6,2024-08-20 00:51:06.600,1724129466600.0,-111.73538433333812,37.04924466666481,647.4444444444445
-9.5,-104.1,209,51:07.2,2024-08-20 00:51:07.200,1724129467200.0,-111.73517633333812,37.049170666664814,648.1111111111111
-9.9,-104.4,209,51:07.9,2024-08-20 00:51:07.900,1724129467900.0,-111.73493366667144,37.04908433333148,648.8888888888889
-11.3,-110.2,209,51:08.6,2024-08-20 00:51:08.600,1724129468600.0,-111.73469100000477,37.04899799999815,649.6666666666666
-10.8,-107.9,209,51:09.2,2024-08-20 00:51:09.200,1724129469200.0,-111.73448300000476,37.04892399999815,650.3333333333334
-11.1,-109.6,209,51:09.8,2024-08-20 00:51:09.800,1724129469800.0,-111.73427500000476,37.048849999998154,651.0
-9.4,-108.2,209,51:10.3,2024-08-20 00:51:10.300,1724129470300.0,-111.73410166667142,37.04878833333149,651.5555555555555
-12.4,-107.7,209,51:10.9,2024-08-20 00:51:10.900,1724129470900.0,-111.73389366667142,37.04871433333149,652.2222222222222
-13.0,-109.4,209,51:11.6,2024-08-20 00:51:11.600,1724129471600.0,-111.73365100000474,37.04862799999816,653.0
-11.8,-108.2,209,51:12.2,2024-08-20 00:51:12.200,1724129472200.0,-111.73344300000474,37.04855399999816,653.6666666666666
-11.0,-107.6,209,51:12.9,2024-08-20 00:51:12.900,1724129472900.0,-111.73320033333806,37.048467666664834,654.4444444444445
-12.4,-111.6,209,51:13.5,2024-08-20 00:51:13.500,1724129473500.0,-111.73299233333806,37.048393666664836,655.1111111111111
-13.8,-109.3,209,51:15.3,2024-08-20 00:51:15.300,1724129475300.0,-111.73236833333804,37.04817166666484,657.1111111111111
-11.8,-110.3,209,51:15.8,2024-08-20 00:51:15.800,1724129475800.0,-111.73219500000471,37.048109999998175,657.6666666666666
-11.5,-115.3,209,51:17.9,2024-08-20 00:51:17.900,1724129477900.0,-111.73146700000468,37.04785099999818,660.0
-19.3,-125.3,209,51:18.9,2024-08-20 00:51:18.900,1724129478900.0,-111.73112033333801,37.047727666664855,661.1111111111111
-9.6,-84.6,325,51:19.5,2024-08-20 00:51:19.500,1724129479500.0,-111.730912333338,37.04765366666486,661.7777777777778
-8.8,-87.3,325,51:21.9,2024-08-20 00:51:21.900,1724129481900.0,-111.73008033333798,37.047357666664865,664.4444444444445
-11.8,-87.1,325,51:23.2,2024-08-20 00:51:23.200,1724129483200.0,-111.7296296666713,37.04719733333153,665.8888888888889
-11.1,-86.9,325,51:24.5,2024-08-20 00:51:24.500,1724129484500.0,-111.72917900000462,37.047036999998205,667.3333333333334
-11.4,-91.8,325,51:25.5,2024-08-20 00:51:25.500,1724129485500.0,-111.72883233333795,37.04691366666488,668.4444444444445
-11.1,-95.9,325,51:27.0,2024-08-20 00:51:27.000,1724129487000.0,-111.72831233333794,37.04672866666488,670.1111111111111
-11.4,-98.6,325,51:27.8,2024-08-20 00:51:27.800,1724129487800.0,-111.7280350000046,37.04662999999822,671.0
-11.7,-97.3,325,51:28.3,2024-08-20 00:51:28.300,1724129488300.0,-111.72786166667126,37.04656833333155,671.5555555555555
-11.7,-97.3,325,51:28.8,2024-08-20 00:51:28.800,1724129488800.0,-111.72768833333792,37.04650666666489,672.1111111111111
-11.4,-91.2,325,51:30.8,2024-08-20 00:51:30.800,1724129490800.0,-111.72699500000456,37.04625999999823,674.3333333333334
-12.1,-86.3,325,51:32.1,2024-08-20 00:51:32.100,1724129492100.0,-111.72654433333788,37.0460996666649,675.7777777777778
-13.6,-82.7,325,51:33.4,2024-08-20 00:51:33.400,1724129493400.0,-111.72609366667122,37.04593933333157,677.2222222222222
-13.4,-83.4,325,51:33.9,2024-08-20 00:51:33.900,1724129493900.0,-111.72592033333787,37.04587766666491,677.7777777777778
-12.3,-84.4,325,51:36.0,2024-08-20 00:51:36.000,1724129496000.0,-111.72519233333786,37.045618666664915,680.1111111111111
-11.9,-82.4,325,51:36.7,2024-08-20 00:51:36.700,1724129496700.0,-111.72494966667118,37.04553233333158,680.8888888888889
-12.8,-86.7,325,51:37.3,2024-08-20 00:51:37.300,1724129497300.0,-111.72474166667118,37.04545833333158,681.5555555555555
-12.4,-88.8,325,51:38.5,2024-08-20 00:51:38.500,1724129498500.0,-111.72432566667116,37.045310333331585,682.8888888888889
-12.4,-88.8,325,51:39.8,2024-08-20 00:51:39.800,1724129499800.0,-111.72387500000448,37.04514999999826,684.3333333333334
-12.5,-90.4,325,51:41.1,2024-08-20 00:51:41.100,1724129501100.0,-111.7234243333378,37.04498966666493,685.7777777777778
-12.9,-92.6,325,51:42.4,2024-08-20 00:51:42.400,1724129502400.0,-111.72297366667114,37.0448293333316,687.2222222222222
-13.5,-94.8,325,51:42.9,2024-08-20 00:51:42.900,1724129502900.0,-111.72280033333779,37.04476766666494,687.7777777777778
-14.3,-97.3,325,51:44.9,2024-08-20 00:51:44.900,1724129504900.0,-111.72210700000444,37.04452099999828,690.0
-14.2,-93.6,325,51:45.7,2024-08-20 00:51:45.700,1724129505700.0,-111.7218296666711,37.04442233333161,690.8888888888889
-13.3,-92.0,325,51:46.2,2024-08-20 00:51:46.200,1724129506200.0,-111.72165633333776,37.04436066666495,691.4444444444445
-13.3,-92.0,325,51:47.5,2024-08-20 00:51:47.500,1724129507500.0,-111.72120566667108,37.04420033333162,692.8888888888889
-14.4,-92.3,325,51:48.1,2024-08-20 00:51:48.100,1724129508100.0,-111.72099766667108,37.04412633333162,693.5555555555555
-13.5,-93.4,325,51:49.3,2024-08-20 00:51:49.300,1724129509300.0,-111.72058166667107,37.04397833333162,694.8888888888889
-12.7,-95.1,325,51:49.9,2024-08-20 00:51:49.900,1724129509900.0,-111.72037366667107,37.043904333331625,695.5555555555555
-12.2,-94.9,325,51:50.4,2024-08-20 00:51:50.400,1724129510400.0,-111.72020033333773,37.043842666664965,696.1111111111111
-11.0,-93.6,325,51:51.1,2024-08-20 00:51:51.100,1724129511100.0,-111.71995766667105,37.04375633333163,696.8888888888889
-14.4,-89.1,325,51:51.7,2024-08-20 00:51:51.700,1724129511700.0,-111.71974966667105,37.04368233333163,697.5555555555555
-10.8,-88.4,325,51:52.3,2024-08-20 00:51:52.300,1724129512300.0,-111.71954166667105,37.04360833333163,698.2222222222222
-14.5,-88.6,325,51:53.0,2024-08-20 00:51:53.000,1724129513000.0,-111.71929900000437,37.043521999998305,699.0
-11.4,-88.4,325,51:53.7,2024-08-20 00:51:53.700,1724129513700.0,-111.71905633333769,37.043435666664976,699.7777777777778
-11.8,-92.7,325,51:54.2,2024-08-20 00:51:54.200,1724129514200.0,-111.71888300000435,37.04337399999831,700.3333333333334
-13.9,-96.6,325,51:54.9,2024-08-20 00:51:54.900,1724129514900.0,-111.71864033333769,37.04328766666498,701.1111111111111
-12.4,-101.2,325,51:55.6,2024-08-20 00:51:55.600,1724129515600.0,-111.71839766667101,37.043201333331645,701.8888888888889
-14.4,-110.8,325,51:56.3,2024-08-20 00:51:56.300,1724129516300.0,-111.71815500000434,37.043114999998316,702.6666666666666
-14.5,-107.6,325,51:56.9,2024-08-20 00:51:56.900,1724129516900.0,-111.71794700000433,37.04304099999832,703.3333333333334
-14.5,-113.4,325,51:57.9,2024-08-20 00:51:57.900,1724129517900.0,-111.71760033333766,37.04291766666499,704.4444444444445
-13.4,-114.1,325,52:00.3,2024-08-20 00:52:00.300,1724129520300.0,-111.71676833333764,37.042621666665,707.1111111111111
-14.2,-113.3,325,52:00.9,2024-08-20 00:52:00.900,1724129520900.0,-111.71656033333763,37.042547666665,707.7777777777778
-14.8,-112.4,325,52:01.6,2024-08-20 00:52:01.600,1724129521600.0,-111.71631766667096,37.042461333331666,708.5555555555555
-14.8,-112.4,325,52:02.8,2024-08-20 00:52:02.800,1724129522800.0,-111.71590166667094,37.04231333333167,709.8888888888889
-15.6,-108.3,325,52:03.6,2024-08-20 00:52:03.600,1724129523600.0,-111.7156243333376,37.04221466666501,710.7777777777778
-16.6,-104.1,325,52:05.4,2024-08-20 00:52:05.400,1724129525400.0,-111.71500033333758,37.04199266666502,712.7777777777778
