index,population_density,rucc,longitude,latitude,elevation,altitude,phone_abs_time,num_seen_cells,rsrp,rsrq,rssi,physiographic_region_provcode,physiographic_region_fencode,cell_tower_distance,distance_to_next_point_meters
320,0.77,3,-113.6683081,36.979687,846.044921875,795.348975704274,1724191175068,2,-112,-11,-91,22,22a,,0
321,0.77,3,-113.6683081,36.979687,846.044921875,795.348975704274,1724191175068,2,-123,-15,-89,22,22a,,58.8713694746032
323,0.77,3,-113.667646572707,36.97965475984,847.385375976563,796.410778031094,1724191176069,2,-123,-15,-89,22,22a,,58.8713694746032
324,0.77,3,-113.6683081,36.979687,846.044921875,795.348975704274,1724191176069,2,-112,-11,-91,22,22a,,0
325,0.77,3,-113.6683081,36.979687,846.044921875,795.348975704274,1724191176069,2,-123,-15,-89,22,22a,,88.2483682215663
327,0.77,3,-113.667316468609,36.9796386719037,848.22216796875,796.940620568057,1724191177070,2,-109,-10,-89,22,22a,,88.2483682215663
328,0.77,3,-113.6683081,36.979687,846.044921875,795.348975704274,1724191177070,2,-109,-10,-89,22,22a,,0
329,0.77,3,-113.6683081,36.979687,846.044921875,795.348975704274,1724191177070,2,-120,-13,-89,22,22a,,176.849433449027
331,0.77,3,-113.666320874656,36.9795901506882,848.63720703125,798.538625651076,1724191178075,2,-120,-13,-89,22,22a,,0
332,0.77,3,-113.666320874656,36.9795901506882,848.63720703125,798.538625651076,1724191178075,2,-109,-10,-89,22,22a,,178.452525727903
335,0.77,3,-113.664315638206,36.979492423588,851.380615234375,801.757184811898,1724191179077,3,-120,-14,-87,22,22a,,0
336,0.77,3,-113.664315638206,36.979492423588,851.380615234375,801.757184811898,1724191179077,3,-108,-11,-83,22,22a,,19.9468034913894
339,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191180077,1,-105,-10,-71,22,22a,,14.0184218744397
341,0.77,3,-113.663933689267,36.9794805690037,852.013610839844,802.17012580229,1724191181080,1,-105,-10,-71,22,22a,,14.0184218744397
342,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191181080,1,-105,-10,-71,22,22a,,14.78441880957
343,0.77,3,-113.663925066147,36.979480518132,852.010986328125,802.173031775516,1724191182079,1,-106,-11,-73,22,22a,,14.78441880957
344,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191182079,1,-106,-11,-73,22,22a,,15.8467074216267
345,0.77,3,-113.663913107558,36.979480447583,852.007202148437,802.177061794623,1724191183087,1,-106,-11,-73,22,22a,,15.8467074216267
346,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191183087,1,-106,-11,-73,22,22a,,16.7751381153743
347,0.77,3,-113.663902655859,36.9794803859237,852.004516601563,802.180583995064,1724191184087,1,-107,-11,-75,22,22a,,16.7751381153743
348,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191184087,1,-107,-11,-75,22,22a,,18.0065709826797
349,0.77,3,-113.663888793149,36.9794803041414,852.002258300781,802.185255699068,1724191185089,1,-107,-11,-75,22,22a,,18.0065709826797
350,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191185089,1,-107,-11,-75,22,22a,,19.3525615074565
351,0.77,3,-113.663873640819,36.979480214751,851.999755859375,802.190362002039,1724191186089,1,-109,-10,-81,22,22a,,19.3525615074565
352,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191186089,1,-109,-10,-81,22,22a,,20.9612532516901
353,0.77,3,-113.663855531161,36.979480107914,851.999694824219,802.196464918277,1724191187089,1,-109,-10,-81,22,22a,,20.9612532516901
354,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191187089,1,-109,-10,-81,22,22a,,22.9530854346604
355,0.77,3,-113.663833108346,36.9794799756317,852.003784179687,802.204021359713,1724191188093,1,-111,-11,-81,22,22a,,22.9530854346604
356,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191188093,1,-111,-11,-81,22,22a,,25.1761461167662
357,0.77,3,-113.663808082502,36.9794798279931,852.005798339844,802.212455015901,1724191189094,1,-111,-11,-81,22,22a,,25.1761461167662
358,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191189094,1,-111,-11,-81,22,22a,,28.0244176218357
359,0.77,3,-113.663776018422,36.9794796388327,852.004028320313,802.223260543051,1724191190097,1,-110,-11,-81,22,22a,,28.0244176218357
360,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191190097,1,-110,-11,-81,22,22a,,31.5283432331373
361,0.77,3,-113.663736573393,36.9794794061287,851.980712890625,802.236553434253,1724191191100,1,-110,-11,-81,22,22a,,31.5283432331373
362,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191191100,1,-110,-11,-81,22,22a,,35.9618239284592
363,0.77,3,-113.663686664007,36.9794791116909,851.975708007813,802.253372791409,1724191192101,1,-110,-11,-81,22,22a,,35.9618239284592
364,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191192101,1,-110,-11,-81,22,22a,,42.069214767971
365,0.77,3,-113.663617910776,36.9794787060847,852.033508300781,802.276542484567,1724191193105,1,-110,-11,-81,22,22a,,42.069214767971
366,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191193105,1,-110,-11,-81,22,22a,,50.5937102434124
367,0.77,3,-113.663521947276,36.979478139953,851.81591796875,802.308881980849,1724191194111,1,-109,-12,-79,22,22a,,50.5937102434124
368,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191194111,1,-109,-12,-79,22,22a,,63.0409703141062
369,0.77,3,-113.663381823718,36.9794773133013,852.425476074219,802.356103322933,1724191195113,1,-109,-12,-75,22,22a,,63.0409703141062
370,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191195113,1,-109,-12,-75,22,22a,,84.4740621406846
371,0.77,3,-113.663140543226,36.9794758898794,852.82373046875,802.437414337607,1724191196120,1,-109,-12,-75,22,22a,,84.4740621406846
372,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191196120,1,-109,-12,-75,22,22a,,126.145016606645
373,0.77,3,-113.662671437405,36.9794731224138,852.907165527344,802.595502005214,1724191197120,1,-109,-12,-75,22,22a,,126.145016606645
374,0.77,3,-113.6640915,36.9794815,851.77685546875,802.116943919694,1724191197120,1,-109,-12,-75,22,22a,,252.16390205602
375,0.77,3,-113.661252794872,36.9794647532051,853.764831542969,803.073581532649,1724191198119,1,-107,-12,-73,22,22a,,254.201646325975
377,0.77,3,-113.658391150712,36.9794478710826,856.346252441406,804.037949550558,1724191199117,1,-107,-12,-73,22,22a,,208.86311834459
379,0.77,3,-113.6560399,36.979434,858.125732421875,804.830316058258,1724191200118,1,-107,-11,-79,22,22a,,17.6675116564351
381,0.77,3,-113.655842858483,36.9794556423115,858.242736816406,804.85064659545,1724191201125,1,-107,-11,-79,22,22a,,17.6675116564351
382,0.77,3,-113.6560399,36.979434,858.125732421875,804.830316058258,1724191201125,1,-107,-11,-79,22,22a,,19.483682345364
383,0.77,3,-113.655822603164,36.9794578670808,858.253173828125,804.852736518025,1724191202124,2,-109,-10,-75,22,22a,,19.483682345364
384,0.77,3,-113.6560399,36.979434,858.125732421875,804.830316058258,1724191202124,2,-109,-10,-75,22,22a,,12.5775662455805
385,0.77,3,-113.655899625428,36.9794494072402,858.125732421875,804.844789441553,1724191203131,2,-109,-10,-75,22,22a,,12.4776426937217
387,0.77,3,-113.655760465252,36.9794646920793,858.262329101563,804.859147842657,1724191204130,1,-107,-11,-77,22,22a,,25.0552089392952
388,0.77,3,-113.6560399,36.979434,858.125732421875,804.830316058258,1724191204130,1,-107,-11,-77,22,22a,,29.3620305593592
389,0.77,3,-113.65571243229,36.9794699678422,858.276489257812,804.864103833306,1724191205134,1,-107,-11,-77,22,22a,,29.3620305593592
390,0.77,3,-113.6560399,36.979434,858.125732421875,804.830316058258,1724191205134,1,-107,-11,-77,22,22a,,35.2438083875523
391,0.77,3,-113.655646834209,36.9794771728928,858.350158691406,804.870872174516,1724191206138,1,-109,-11,-81,22,22a,,35.2438083875523
392,0.77,3,-113.6560399,36.979434,858.125732421875,804.830316058258,1724191206138,1,-109,-11,-81,22,22a,,43.8089636914695
393,0.77,3,-113.655551309042,36.9794876650239,858.324584960937,804.880728361186,1724191207136,1,-109,-11,-81,22,22a,,43.8089636914695
394,0.77,3,-113.6560399,36.979434,858.125732421875,804.830316058258,1724191207136,1,-109,-11,-81,22,22a,,44.1373249114296
395,0.77,3,-113.655547646906,36.9794880672594,858.125732421875,804.881106216533,1724191208145,2,-108,-11,-79,22,22a,,43.6998582651261
397,0.77,3,-113.655060272435,36.9795415986688,858.340698242188,804.931393003566,1724191209144,2,-108,-11,-79,22,22a,,87.8371831762545
398,0.77,3,-113.6560399,36.979434,858.125732421875,804.830316058258,1724191209144,2,-108,-11,-79,22,22a,,175.938019221706
399,0.77,3,-113.654077703045,36.9796495204567,857.959716796875,805.032773483244,1724191210146,2,-108,-11,-77,22,22a,,178.425532106757
401,0.77,3,-113.65208775785,36.9798680886774,857.470703125,805.238093942523,1724191211150,2,-108,-11,-77,22,22a,,19.1931547633447
403,0.77,3,-113.6518737,36.9798916,857.489440917969,805.260180207067,1724191212150,3,-112,-14,-77,22,22a,,8.29653199443029
405,0.77,3,-113.651784023825,36.9799124589048,857.489440917969,805.232932513989,1724191213158,3,-112,-14,-77,22,22a,,8.29653199443029
407,0.77,3,-113.6518737,36.9798916,857.489440917969,805.260180207067,1724191214157,2,-108,-16,-71,22,22a,,24.7661294736326
409,0.77,3,-113.651606005943,36.9799538663139,857.475646972656,805.178842599457,1724191215159,2,-108,-16,-71,22,22a,,24.7661294736326
410,0.77,3,-113.6518737,36.9798916,857.489440917969,805.260180207067,1724191215159,2,-108,-16,-71,22,22a,,29.06545177367
411,0.77,3,-113.651559535075,36.9799646755553,857.445556640625,805.164722639954,1724191216167,3,-103,-12,-71,22,22a,,29.06545177367
412,0.77,3,-113.6518737,36.9798916,857.489440917969,805.260180207067,1724191216167,3,-103,-12,-71,22,22a,,34.7448162785056
413,0.77,3,-113.651498147484,36.9799789544641,857.330322265625,805.146070302832,1724191217170,3,-103,-12,-71,22,22a,,34.7448162785056
414,0.77,3,-113.6518737,36.9798916,857.489440917969,805.260180207067,1724191217170,3,-103,-12,-71,22,22a,,43.103979471197
415,0.77,3,-113.651407794241,36.9799999708567,857.489440917969,805.118616885616,1724191218165,3,-101,-14,-69,22,22a,,43.103979471197
417,0.77,3,-113.6518737,36.9798916,857.489440917969,805.260180207067,1724191219168,3,-101,-14,-69,22,22a,,86.6628431838963
419,0.77,3,-113.650936971071,36.9801094855155,857.489440917969,804.975559431509,1724191220170,2,-105,-14,-69,22,22a,,86.7491039354058
421,0.77,3,-113.649999307282,36.9803275884817,856.846801757813,804.69065460328,1724191221173,2,-105,-14,-69,22,22a,,175.690442015336
423,0.77,3,-113.64810027644,36.9807693078534,856.510681152344,804.113642818655,1724191222175,3,-111,-16,-73,22,22a,,19.2873166004954
425,0.77,3,-113.6478918,36.9808178,856.736450195313,804.05029821156,1724191223177,3,-111,-16,-73,22,22a,,19.1751931256853
427,0.77,3,-113.647691225179,36.9808815598151,856.994262695313,804.083696443353,1724191224176,2,-111,-11,-75,22,22a,,19.1751931256853
428,0.77,3,-113.6478918,36.9808178,856.736450195313,804.05029821156,1724191224176,2,-111,-11,-75,22,22a,,8.72177290659218
429,0.77,3,-113.647800569227,36.9808468009344,856.736450195313,804.065489283369,1724191225186,2,-111,-11,-75,22,22a,,8.72177290659218
431,0.77,3,-113.6478918,36.9808178,856.736450195313,804.05029821156,1724191226186,2,-117,-14,-83,22,22a,,17.3096617166249
433,0.77,3,-113.647710738868,36.9808753566976,856.736450195313,804.080447168607,1724191227187,2,-117,-14,-83,22,22a,,17.3615274705593
435,0.77,3,-113.647529135095,36.9809330858927,856.657348632812,804.110686482168,1724191228191,2,-113,-12,-89,22,22a,,34.6711891871639
436,0.77,3,-113.6478918,36.9808178,856.736450195313,804.05029821156,1724191228191,2,-119,-15,-87,22,22a,,0
437,0.77,3,-113.6478918,36.9808178,856.736450195313,804.05029821156,1724191228191,2,-113,-12,-89,22,22a,,43.3001275974307
439,0.77,3,-113.647438875264,36.9809617781789,856.750305175781,804.125715879934,1724191229194,2,-119,-15,-87,22,22a,,43.3001275974307
440,0.77,3,-113.6478918,36.9808178,856.736450195313,804.05029821156,1724191229194,2,-113,-12,-89,22,22a,,0
441,0.77,3,-113.6478918,36.9808178,856.736450195313,804.05029821156,1724191229194,2,-119,-15,-87,22,22a,,58.0116565778228
443,0.77,3,-113.647284990667,36.9810106958515,856.736450195313,804.151339601843,1724191230202,2,-115,-15,-77,22,22a,,58.0116565778228
445,0.77,3,-113.6478918,36.9808178,856.736450195313,804.05029821156,1724191231202,2,-105,-12,-71,22,22a,,173.286426706606
447,0.77,3,-113.646079197916,36.9813939998105,856.411865234375,804.352119269242,1724191232205,2,-104,-13,-71,22,22a,,174.505608757842
449,0.77,3,-113.644253831028,36.9819742573662,855.438598632813,804.65606582733,1724191233206,2,-104,-13,-71,22,22a,,20.2223539019886
451,0.77,3,-113.6440423,36.9820415,855.393127441406,804.69128840549,1724191234205,2,-101,-13,-67,22,22a,,19.3122994969483
453,0.77,3,-113.643845341118,36.9821150540334,855.393127441406,804.745846273003,1724191235207,2,-101,-13,-67,22,22a,,19.3122994969483
455,0.77,3,-113.6440423,36.9820415,855.393127441406,804.69128840549,1724191236213,2,-99,-14,-65,22,22a,,25.0570849040342
457,0.77,3,-113.643786752182,36.9821369339941,855.393127441406,804.762075484987,1724191237224,2,-99,-14,-65,22,22a,,25.0570849040342
459,0.77,3,-113.6440423,36.9820415,855.393127441406,804.69128840549,1724191238224,2,-102,-13,-71,22,22a,,34.7288904896244
461,0.77,3,-113.643688112991,36.9821737706692,855.393127441406,804.7893986697,1724191239224,2,-102,-13,-71,22,22a,,34.7288904896244
463,0.77,3,-113.6440423,36.9820415,855.393127441406,804.69128840549,1724191240229,2,-104,-14,-69,22,22a,,57.9431916400624
465,0.77,3,-113.643451358705,36.9822621862437,855.393127441406,804.854979916253,1724191241230,2,-104,-14,-69,22,22a,,57.9431916400624
467,0.77,3,-113.6440423,36.9820415,855.393127441406,804.69128840549,1724191242232,2,-103,-14,-73,22,22a,,174.060700985356
469,0.77,3,-113.64226711471,36.9827044405941,855.954284667969,805.18301704971,1724191243236,2,-103,-14,-73,22,22a,,176.16926029308
471,0.77,3,-113.640470412023,36.9833754168317,856.434265136719,805.680706041133,1724191244238,2,-105,-13,-73,22,22a,,22.6803809909005
473,0.77,3,-113.6402391,36.9834618,856.01123046875,805.744779773562,1724191245238,2,-105,-13,-73,22,22a,,10.7668106973473
475,0.77,3,-113.640130999846,36.9835056081224,856.01123046875,805.766548963044,1724191246241,2,-104,-14,-69,22,22a,,10.7453365671586
477,0.77,3,-113.640023115245,36.9835493288905,856.642944335938,805.788274744371,1724191247242,2,-104,-14,-69,22,22a,,21.5121472645008
478,0.77,3,-113.6402391,36.9834618,856.01123046875,805.744779773562,1724191247242,2,-104,-14,-69,22,22a,,24.6510938668898
479,0.77,3,-113.639991599797,36.983562100682,856.644775390625,805.794621319668,1724191248246,2,-104,-12,-67,22,22a,,24.6510938668898
480,0.77,3,-113.6402391,36.9834618,856.01123046875,805.744779773562,1724191248246,2,-104,-12,-67,22,22a,,28.9048893320971
481,0.77,3,-113.639948891109,36.9835794085893,856.618225097656,805.803221987624,1724191249255,2,-104,-12,-67,22,22a,,28.9048893320971
482,0.77,3,-113.6402391,36.9834618,856.01123046875,805.744779773562,1724191249255,2,-104,-12,-67,22,22a,,21.522758473472
483,0.77,3,-113.640023008708,36.9835493720656,856.01123046875,805.788296198966,1724191250254,2,-102,-13,-69,22,22a,,21.6304601353804
485,0.77,3,-113.639805835877,36.9836373824298,856.445068359375,805.832030424296,1724191251258,2,-102,-13,-69,22,22a,,43.1532186088119
486,0.77,3,-113.6402391,36.9834618,856.01123046875,805.744779773562,1724191251258,2,-102,-13,-69,22,22a,,57.2653356297712
487,0.77,3,-113.63966414815,36.9836948020822,856.01123046875,805.860563473106,1724191252257,2,-102,-13,-69,22,22a,,57.2653356297712
489,0.77,3,-113.6402391,36.9834618,856.01123046875,805.744779773562,1724191253258,2,-102,-13,-69,22,22a,,172.483456138601
491,0.77,3,-113.638507338122,36.9841636050704,857.488403320312,806.093521667383,1724191254267,3,-103,-13,-69,22,22a,,173.873170979507
493,0.77,3,-113.636761610423,36.9848710698592,857.884643554688,806.445075995831,1724191255267,3,-103,-13,-69,22,22a,,23.9943966212334
495,0.77,3,-113.6365207,36.9849687,857.439880371094,806.493590493157,1724191256272,3,-101,-13,-67,22,22a,,7.12477974470922
497,0.77,3,-113.636448719798,36.9849969776578,857.439880371094,806.462242537602,1724191257273,3,-101,-13,-67,22,22a,,7.12477974470922
499,0.77,3,-113.6365207,36.9849687,857.439880371094,806.493590493157,1724191258274,3,-102,-15,-65,22,22a,,10.7289817356446
501,0.77,3,-113.63641230727,36.9850112824387,857.439880371094,806.446384589232,1724191259279,3,-102,-15,-65,22,22a,,10.7289817356446
503,0.77,3,-113.6365207,36.9849687,857.439880371094,806.493590493157,1724191260280,2,-102,-14,-69,22,22a,,21.3885859529681
505,0.77,3,-113.636304615399,36.9850535895428,857.439880371094,806.399483914883,1724191261280,2,-102,-14,-69,22,22a,,21.3671781750294
507,0.77,3,-113.636088746882,36.9851383941961,857.619995117187,806.305471443187,1724191262279,2,-102,-14,-69,22,22a,,42.7557641279583
508,0.77,3,-113.6365207,36.9849687,857.439880371094,806.493590493157,1724191262279,2,-102,-14,-69,22,22a,,57.2408635676976
509,0.77,3,-113.635942406581,36.9851958844623,857.439880371094,806.241739067514,1724191263284,2,-103,-14,-71,22,22a,,57.2408635676976
511,0.77,3,-113.6365207,36.9849687,857.439880371094,806.493590493157,1724191264292,2,-103,-14,-71,22,22a,,172.006956463988
513,0.77,3,-113.63478294266,36.985651383658,856.366149902344,805.73678322406,1724191265299,3,-104,-13,-73,22,22a,,173.394251059317
515,0.77,3,-113.633031157007,36.9863395783848,854.919860839844,804.973866511823,1724191266298,3,-104,-13,-73,22,22a,,19.9602181013086
517,0.77,3,-113.6328295,36.9864188,854.617248535156,804.88604326667,1724191267302,2,-104,-12,-71,22,22a,,19.7542746371756
519,0.77,3,-113.632633376569,36.9865025798155,854.252502441406,804.808935586332,1724191268307,2,-104,-12,-71,22,22a,,19.7542746371756
520,0.77,3,-113.6328295,36.9864188,854.617248535156,804.88604326667,1724191268307,2,-104,-12,-71,22,22a,,22.2275568652456
521,0.77,3,-113.632608821436,36.986513069253,854.323669433594,804.799281516475,1724191269312,2,-104,-13,-69,22,22a,,22.2275568652456
522,0.77,3,-113.6328295,36.9864188,854.617248535156,804.88604326667,1724191269312,2,-104,-13,-69,22,22a,,25.3076695186511
523,0.77,3,-113.632578241593,36.9865261323206,854.362243652344,804.78725877764,1724191270313,2,-104,-13,-69,22,22a,,25.3076695186511
524,0.77,3,-113.6328295,36.9864188,854.617248535156,804.88604326667,1724191270313,2,-104,-13,-69,22,22a,,29.4561324636538
525,0.77,3,-113.632537054993,36.9865437263721,854.494934082031,804.771065897703,1724191271312,2,-101,-11,-73,22,22a,,29.4561324636538
526,0.77,3,-113.6328295,36.9864188,854.617248535156,804.88604326667,1724191271312,2,-101,-11,-73,22,22a,,35.5984892497972
